rh.aparc.volume,rh_bankssts_volume,rh_caudalanteriorcingulate_volume,rh_caudalmiddlefrontal_volume,rh_cuneus_volume,rh_entorhinal_volume,rh_fusiform_volume,rh_inferiorparietal_volume,rh_inferiortemporal_volume,rh_isthmuscingulate_volume,rh_lateraloccipital_volume,rh_lateralorbitofrontal_volume,rh_lingual_volume,rh_medialorbitofrontal_volume,rh_middletemporal_volume,rh_parahippocampal_volume,rh_paracentral_volume,rh_parsopercularis_volume,rh_parsorbitalis_volume,rh_parstriangularis_volume,rh_pericalcarine_volume,rh_postcentral_volume,rh_posteriorcingulate_volume,rh_precentral_volume,rh_precuneus_volume,rh_rostralanteriorcingulate_volume,rh_rostralmiddlefrontal_volume,rh_superiorfrontal_volume,rh_superiorparietal_volume,rh_superiortemporal_volume,rh_supramarginal_volume,rh_frontalpole_volume,rh_temporalpole_volume,rh_transversetemporal_volume,rh_insula_volume,BrainSegVolNotVent,eTIV
29866,2853.0,1805.0,6757.0,4437.0,1588.0,11136.0,18527.0,12317.0,2907.0,15094.0,8625.0,8250.0,5600.0,15289.0,1909.0,4165.0,4766.0,3803.0,4226.0,2324.0,9157.0,3676.0,11242.0,11228.0,2186.0,19672.0,24459.0,14247.0,13853.0,12377.0,1499.0,3078.0,884.0,7469.0,1058482.0,1231675.403069
29867,2829.0,2408.0,6458.0,3581.0,1528.0,7557.0,17209.0,8718.0,2483.0,12388.0,7289.0,7819.0,5480.0,14402.0,1991.0,4320.0,4426.0,3330.0,5715.0,1871.0,8741.0,3491.0,14331.0,10457.0,1532.0,15527.0,23099.0,12576.0,11626.0,8849.0,1679.0,2317.0,876.0,7133.0,959684.0,1134201.359999
29868,2013.0,2387.0,9393.0,5198.0,1763.0,10737.0,13576.0,12115.0,3629.0,14704.0,10180.0,8144.0,6556.0,12088.0,2061.0,5291.0,6156.0,3718.0,6716.0,3170.0,10401.0,5505.0,16094.0,10945.0,2107.0,22794.0,33250.0,13233.0,15651.0,12604.0,2338.0,2575.0,1347.0,8301.0,1262299.0,1630222.123042
29869,2478.0,2239.0,6999.0,3879.0,1801.0,10091.0,19125.0,11544.0,2729.0,14275.0,8646.0,7723.0,6863.0,13726.0,2024.0,4474.0,4634.0,3408.0,5084.0,1996.0,9918.0,3299.0,13209.0,12271.0,1389.0,20320.0,30513.0,13907.0,13826.0,11006.0,1645.0,3401.0,927.0,7862.0,1144684.0,1330403.332139
29870,1997.0,2666.0,5803.0,6148.0,1466.0,9830.0,18307.0,8046.0,3649.0,16628.0,8739.0,8987.0,6318.0,10723.0,1797.0,4269.0,4244.0,3725.0,5585.0,3722.0,9204.0,3381.0,12162.0,15058.0,2549.0,19942.0,23451.0,18971.0,13009.0,13067.0,1611.0,2360.0,1243.0,6736.0,1200524.0,1425589.267593
29871,2274.0,1888.0,7897.0,2623.0,1545.0,9009.0,22064.0,10650.0,2341.0,12784.0,7998.0,5516.0,6023.0,14923.0,1727.0,5242.0,3560.0,2881.0,4140.0,1376.0,11150.0,2923.0,15312.0,10508.0,1953.0,17142.0,27062.0,14803.0,13734.0,8989.0,1959.0,2119.0,907.0,5754.0,989759.0,1183642.681114
29872,3888.0,2504.0,6647.0,3995.0,2695.0,13066.0,25001.0,11161.0,3165.0,14746.0,9120.0,7066.0,6880.0,17932.0,3257.0,5601.0,4638.0,3749.0,6083.0,1773.0,13788.0,4668.0,15965.0,14108.0,3375.0,29351.0,32514.0,18339.0,18084.0,17178.0,2362.0,3540.0,986.0,8402.0,1386130.0,1702456.918095
29873,2168.0,1515.0,6444.0,4087.0,865.0,6007.0,15074.0,9165.0,3996.0,12337.0,6839.0,9370.0,6566.0,9589.0,1595.0,4820.0,3102.0,1734.0,3234.0,2557.0,12011.0,3483.0,16228.0,13202.0,1765.0,13269.0,27058.0,13049.0,10152.0,7525.0,2077.0,1539.0,1236.0,6620.0,1027868.0,1544290.872103
29874,2447.0,2338.0,6509.0,3144.0,1742.0,10235.0,20925.0,9547.0,2770.0,17435.0,8949.0,7128.0,7757.0,13659.0,2464.0,4511.0,4869.0,3975.0,5471.0,2356.0,11931.0,4014.0,13742.0,12059.0,2099.0,20024.0,24219.0,13746.0,13894.0,11464.0,1932.0,2248.0,1073.0,7638.0,1161823.0,1434864.418989
29875,1872.0,2593.0,8019.0,3233.0,1483.0,10042.0,15399.0,10207.0,2645.0,9735.0,8681.0,6609.0,5805.0,11969.0,1924.0,4475.0,4442.0,3405.0,6709.0,1783.0,10317.0,3445.0,13749.0,11984.0,2312.0,17739.0,25256.0,15781.0,13193.0,12702.0,1555.0,2972.0,1116.0,7219.0,1059927.0,1261125.794996
29876,1904.0,2322.0,7581.0,4594.0,3273.0,8731.0,16990.0,11411.0,3123.0,16569.0,9739.0,8763.0,6954.0,13343.0,2266.0,5044.0,5731.0,4663.0,5018.0,2495.0,11639.0,3697.0,15460.0,12880.0,1894.0,20909.0,26864.0,17554.0,11982.0,15412.0,1706.0,2806.0,1233.0,8165.0,1253591.0,1417676.527638
29877,2163.0,2195.0,7756.0,2790.0,1375.0,11299.0,20278.0,11538.0,2599.0,14640.0,9296.0,5578.0,6754.0,15674.0,2016.0,4443.0,4132.0,3778.0,3991.0,1590.0,11803.0,4102.0,15175.0,10921.0,2485.0,17779.0,28660.0,14226.0,13043.0,12114.0,1711.0,3201.0,798.0,7734.0,1106660.0,1337481.081951
29878,1986.0,1511.0,5114.0,1139.0,1013.0,8015.0,12928.0,5792.0,3359.0,10886.0,4950.0,7189.0,6044.0,9497.0,1754.0,3962.0,3954.0,2527.0,3474.0,1317.0,7912.0,4064.0,9765.0,11416.0,1190.0,9311.0,18446.0,11209.0,8538.0,9711.0,1277.0,2149.0,782.0,6036.0,854761.0,1366493.308552
29879,2343.0,2117.0,9285.0,4027.0,2035.0,13383.0,20518.0,10448.0,3076.0,15740.0,9522.0,7429.0,7882.0,14260.0,1606.0,5769.0,5601.0,4335.0,7035.0,2284.0,11241.0,4652.0,18208.0,13868.0,1942.0,21837.0,32181.0,19728.0,13260.0,14636.0,1927.0,3085.0,1150.0,6861.0,1260880.0,1423417.620513
29880,1849.0,1459.0,2697.0,1541.0,1094.0,6127.0,10893.0,4522.0,2762.0,10339.0,3098.0,6392.0,6193.0,5291.0,996.0,2909.0,2904.0,1273.0,2629.0,1857.0,6771.0,3553.0,7810.0,10117.0,1848.0,10057.0,18534.0,12958.0,7396.0,6875.0,1455.0,1492.0,992.0,5789.0,857698.0,1475743.861605
29881,1872.0,2529.0,3276.0,4728.0,1806.0,9505.0,14995.0,8786.0,2357.0,14724.0,7233.0,7846.0,6230.0,9109.0,1617.0,4999.0,4519.0,3320.0,5657.0,2471.0,11884.0,2836.0,12405.0,11016.0,2372.0,14381.0,21371.0,15254.0,12383.0,11641.0,1733.0,2782.0,1167.0,6736.0,1023842.0,1277546.942557
29882,2376.0,2642.0,6457.0,4337.0,1351.0,9664.0,15903.0,9456.0,3242.0,14060.0,9772.0,7679.0,7627.0,12215.0,1958.0,4832.0,4530.0,3764.0,4999.0,2445.0,11944.0,3730.0,13661.0,14104.0,2565.0,16270.0,23121.0,16890.0,13437.0,13461.0,1639.0,2497.0,1125.0,7796.0,1093171.0,1324084.527102
29883,2815.0,2273.0,4986.0,4099.0,1527.0,11639.0,20827.0,7169.0,2978.0,17052.0,9529.0,8819.0,7518.0,11002.0,2858.0,5332.0,4137.0,4769.0,6364.0,2413.0,10968.0,3804.0,12074.0,15307.0,2302.0,19351.0,25492.0,16850.0,16490.0,10563.0,1455.0,3133.0,1029.0,7739.0,1241215.0,1514404.454209
29884,2221.0,2938.0,6184.0,5075.0,2480.0,12348.0,21143.0,13634.0,3566.0,19063.0,9406.0,10004.0,7460.0,14998.0,2283.0,3844.0,6035.0,4829.0,8439.0,2935.0,10561.0,3981.0,13267.0,11668.0,2887.0,28725.0,29260.0,13425.0,16479.0,7433.0,2019.0,3313.0,1138.0,7937.0,1272106.0,1538649.617614
29885,2747.0,3263.0,7327.0,3207.0,1602.0,9977.0,20992.0,9389.0,2906.0,12033.0,8564.0,8525.0,7067.0,14234.0,2388.0,4525.0,4143.0,3237.0,5169.0,2405.0,9212.0,5135.0,13646.0,10782.0,2432.0,18187.0,28364.0,14379.0,11507.0,10880.0,1818.0,2033.0,758.0,6783.0,1165937.0,1431243.319322
29886,1988.0,2086.0,10532.0,3750.0,2291.0,12699.0,22532.0,13416.0,3086.0,16937.0,10830.0,8536.0,8077.0,14739.0,2520.0,5768.0,5335.0,4443.0,5848.0,2438.0,15116.0,4614.0,16939.0,16308.0,2519.0,24630.0,35836.0,20120.0,15474.0,17450.0,2146.0,3593.0,1652.0,10797.0,1364570.0,1644583.69103
29887,1498.0,1380.0,4393.0,3012.0,2008.0,6601.0,12259.0,9567.0,1279.0,12221.0,8970.0,3731.0,5277.0,9243.0,2338.0,4619.0,4561.0,3749.0,4735.0,1939.0,12967.0,2148.0,11142.0,7052.0,1928.0,12264.0,21127.0,17808.0,12160.0,15494.0,1310.0,2387.0,1140.0,6577.0,967177.0,1118885.02268
29888,2382.0,3275.0,9526.0,5695.0,2683.0,10476.0,25288.0,13638.0,2840.0,22061.0,11756.0,10903.0,7877.0,16663.0,2868.0,5126.0,5939.0,4640.0,6471.0,3957.0,12413.0,3985.0,14747.0,15392.0,3576.0,28932.0,31321.0,18662.0,16441.0,11464.0,2047.0,3252.0,1228.0,8956.0,1357910.0,1536365.957148
29889,1556.0,1710.0,3650.0,4410.0,1441.0,7410.0,13947.0,9456.0,2781.0,12142.0,7527.0,7398.0,5145.0,11524.0,1891.0,3831.0,3436.0,3107.0,5036.0,2047.0,7523.0,3157.0,9416.0,10720.0,1846.0,14316.0,21756.0,11390.0,11613.0,8301.0,1708.0,1678.0,919.0,6417.0,936804.0,1196373.781405
29890,2550.0,1572.0,6357.0,4482.0,1248.0,9069.0,18228.0,6155.0,3061.0,14143.0,8856.0,10205.0,6939.0,11095.0,1956.0,4624.0,4187.0,2981.0,4694.0,2896.0,10651.0,3618.0,12725.0,12383.0,2045.0,20545.0,25162.0,15498.0,14436.0,10072.0,1584.0,1832.0,1271.0,7902.0,1132330.0,1328587.956005
29891,2307.0,2000.0,6707.0,4422.0,1518.0,12089.0,21292.0,8644.0,4026.0,16548.0,10262.0,7679.0,7123.0,16000.0,2043.0,5036.0,4963.0,4570.0,7036.0,2520.0,12258.0,3127.0,13402.0,15889.0,2482.0,20408.0,27714.0,19253.0,15750.0,13471.0,1507.0,1890.0,1267.0,8850.0,1169209.0,1360973.395764
29892,2139.0,3115.0,6412.0,4579.0,1566.0,9887.0,19080.0,12062.0,2868.0,16325.0,9940.0,9159.0,6461.0,14540.0,2511.0,6165.0,4892.0,4328.0,4419.0,2289.0,11459.0,3959.0,14907.0,11440.0,2480.0,19016.0,26458.0,17217.0,12296.0,11597.0,1530.0,3480.0,1051.0,6977.0,1143438.0,1298895.683481
29893,3291.0,1754.0,5154.0,5777.0,2040.0,12511.0,25480.0,12266.0,3934.0,18892.0,10705.0,10778.0,7451.0,19719.0,2324.0,6474.0,5147.0,4651.0,6391.0,3581.0,14093.0,4128.0,15043.0,16548.0,2650.0,25910.0,34013.0,21896.0,15092.0,14397.0,2083.0,2484.0,1231.0,8406.0,1428180.0,1718818.900063
29894,3047.0,2775.0,5983.0,4914.0,2195.0,11417.0,15998.0,8621.0,3203.0,12474.0,7386.0,9988.0,6749.0,12661.0,1788.0,4623.0,3778.0,2560.0,5992.0,3194.0,11030.0,4700.0,13783.0,12179.0,2587.0,12361.0,23121.0,15950.0,14417.0,11373.0,1971.0,1890.0,1342.0,6761.0,1084476.0,1458020.6248
29895,2634.0,2066.0,6752.0,4552.0,1415.0,9391.0,18534.0,12017.0,3435.0,14471.0,9587.0,8612.0,6672.0,12590.0,2288.0,4075.0,5052.0,4224.0,6943.0,2472.0,13323.0,4040.0,14753.0,13651.0,1873.0,18015.0,29352.0,14901.0,15402.0,15911.0,1714.0,2497.0,1350.0,8157.0,1133850.0,1361580.848135
29896,2906.0,2860.0,7841.0,3344.0,2065.0,10213.0,14195.0,13563.0,3334.0,11988.0,10604.0,8061.0,7426.0,16154.0,1521.0,4548.0,4832.0,4242.0,5015.0,2241.0,11749.0,3362.0,16301.0,14463.0,2726.0,21055.0,28959.0,16645.0,14069.0,13873.0,1760.0,3597.0,1065.0,7796.0,1158240.0,1317700.286252
29897,2698.0,1853.0,7430.0,3499.0,1445.0,9515.0,19313.0,9671.0,3096.0,13914.0,8127.0,6841.0,6672.0,11826.0,2139.0,5318.0,4563.0,2680.0,5293.0,1994.0,10532.0,3964.0,13365.0,11823.0,2164.0,15199.0,27221.0,15507.0,12411.0,9326.0,1152.0,2350.0,954.0,7561.0,1102916.0,1378972.551545
29898,2973.0,2417.0,8048.0,4436.0,1587.0,10904.0,21692.0,13993.0,3852.0,13296.0,11100.0,8556.0,6841.0,15942.0,1886.0,4024.0,4482.0,3966.0,6000.0,3018.0,10936.0,3864.0,14673.0,12641.0,3144.0,22011.0,29239.0,15229.0,12439.0,10667.0,1693.0,3278.0,878.0,7468.0,1192445.0,1438613.680459
29899,3324.0,1684.0,7346.0,3861.0,1509.0,11153.0,21259.0,11958.0,2273.0,12637.0,8560.0,8321.0,6332.0,14153.0,2494.0,4307.0,4710.0,3944.0,6147.0,1668.0,11211.0,3378.0,15118.0,12562.0,2160.0,18825.0,27937.0,20391.0,14749.0,16219.0,1902.0,3303.0,1037.0,8605.0,1111667.0,1336376.623456
29900,1921.0,2738.0,6300.0,4047.0,1988.0,10519.0,18772.0,12055.0,3720.0,16168.0,8694.0,7966.0,7765.0,11367.0,1758.0,4418.0,4230.0,4080.0,6179.0,3024.0,10142.0,4034.0,11555.0,12957.0,2646.0,16777.0,25954.0,16606.0,12329.0,11683.0,2034.0,3255.0,870.0,7179.0,1150792.0,1421223.038398
29901,2480.0,2470.0,8968.0,3362.0,3157.0,14315.0,20366.0,14392.0,3187.0,17268.0,11123.0,8002.0,7635.0,15541.0,3189.0,5010.0,5106.0,4990.0,6134.0,2232.0,13236.0,4422.0,16651.0,12619.0,3211.0,21986.0,30808.0,17262.0,16463.0,15000.0,1541.0,4250.0,1260.0,8263.0,1303097.0,1611319.494401
29902,1807.0,1974.0,3858.0,3479.0,2125.0,8926.0,12030.0,9381.0,3054.0,12259.0,7071.0,7697.0,6655.0,11222.0,2229.0,4629.0,4420.0,1971.0,2956.0,1981.0,9707.0,3632.0,12771.0,12382.0,1371.0,10773.0,19019.0,11101.0,11289.0,8696.0,1306.0,2583.0,772.0,6866.0,1037074.0,1466750.243453
29903,3109.0,2564.0,9195.0,4463.0,2657.0,13186.0,19373.0,14406.0,3969.0,19373.0,12507.0,11616.0,9625.0,17789.0,2101.0,5061.0,5229.0,4501.0,5853.0,2994.0,12933.0,4808.0,17344.0,15032.0,2874.0,24212.0,32427.0,16822.0,16885.0,16173.0,1480.0,3594.0,1222.0,9234.0,1377696.0,1679196.592228
29904,2069.0,2420.0,6044.0,4630.0,2143.0,12452.0,19696.0,10566.0,3152.0,16911.0,9202.0,7399.0,7178.0,15545.0,2260.0,4848.0,4268.0,4864.0,5517.0,2608.0,13088.0,3975.0,16094.0,12197.0,2362.0,22013.0,28310.0,16308.0,13331.0,11635.0,1837.0,2642.0,1075.0,8745.0,1201778.0,1494030.020523
29905,3393.0,2577.0,8208.0,3408.0,1342.0,13812.0,21817.0,13776.0,3444.0,15411.0,9126.0,8081.0,8247.0,18265.0,2763.0,4680.0,5981.0,4191.0,7575.0,2191.0,12778.0,5107.0,15747.0,15133.0,2207.0,23601.0,31647.0,16626.0,18964.0,14840.0,1907.0,3466.0,1212.0,8850.0,1333228.0,1544615.496975
29906,2766.0,2611.0,7545.0,4621.0,2683.0,10171.0,19808.0,12573.0,3659.0,15160.0,9380.0,10074.0,6504.0,16034.0,2252.0,4932.0,4240.0,3796.0,5683.0,2937.0,12223.0,4056.0,15959.0,13006.0,2846.0,21029.0,27477.0,15727.0,15245.0,12145.0,1384.0,3056.0,1106.0,8108.0,1260029.0,1554417.96056
29907,2881.0,2942.0,8315.0,3955.0,2274.0,9077.0,18580.0,9738.0,3045.0,14184.0,10221.0,9052.0,7552.0,14721.0,1953.0,5185.0,4726.0,4278.0,5718.0,2657.0,11439.0,4859.0,14202.0,15094.0,3142.0,23924.0,29014.0,19151.0,13844.0,15022.0,1582.0,3162.0,1017.0,7948.0,1244134.0,1533794.185572
29908,2390.0,2454.0,6064.0,3754.0,1841.0,9594.0,21821.0,12300.0,3266.0,16526.0,8138.0,7717.0,6408.0,12678.0,1921.0,4634.0,4803.0,2942.0,6157.0,2758.0,12271.0,3512.0,14126.0,13260.0,2941.0,18778.0,27538.0,16133.0,11946.0,13562.0,1161.0,1666.0,1263.0,8327.0,1161104.0,1577648.872981
29909,3197.0,2627.0,6864.0,5113.0,2212.0,10827.0,21818.0,12514.0,3115.0,17969.0,9360.0,8752.0,7560.0,15968.0,2307.0,3929.0,5080.0,4262.0,4530.0,3371.0,12405.0,5205.0,14285.0,12033.0,2564.0,25535.0,26138.0,13864.0,13288.0,11515.0,1935.0,2055.0,825.0,7439.0,1272897.0,1590792.926607
29910,3604.0,2784.0,6321.0,4340.0,1431.0,11017.0,23592.0,13269.0,3650.0,14280.0,10159.0,9360.0,6414.0,14515.0,2037.0,5093.0,4855.0,2982.0,4599.0,2845.0,14472.0,4903.0,14329.0,15723.0,2587.0,20382.0,26781.0,17885.0,13319.0,10783.0,1678.0,1984.0,1077.0,7924.0,1199000.0,1490497.184204
29911,2972.0,2505.0,7717.0,3658.0,1628.0,10637.0,20853.0,10548.0,2843.0,12732.0,9807.0,7636.0,6940.0,15353.0,2015.0,4550.0,3738.0,3730.0,4853.0,2262.0,11685.0,3574.0,15288.0,14373.0,3467.0,23991.0,28962.0,19526.0,14957.0,13268.0,1899.0,3076.0,1236.0,8602.0,1231493.0,1422528.845644
29912,2819.0,2657.0,7587.0,3956.0,1951.0,9596.0,22110.0,9562.0,3257.0,12223.0,8825.0,9790.0,5979.0,13546.0,2007.0,4832.0,5110.0,3820.0,4819.0,2661.0,12028.0,4314.0,15489.0,12857.0,2554.0,19698.0,26182.0,15058.0,12462.0,10658.0,1634.0,2536.0,904.0,8214.0,1155803.0,1409718.820188
29913,3195.0,2149.0,7633.0,3668.0,1605.0,10486.0,22732.0,10415.0,2697.0,14760.0,8822.0,7019.0,6475.0,12834.0,2128.0,4456.0,4833.0,3676.0,4672.0,1832.0,12785.0,3684.0,15830.0,11884.0,2621.0,23048.0,29363.0,13831.0,14630.0,13625.0,1710.0,2577.0,1134.0,8097.0,1267887.0,1551741.245236
29914,1476.0,2515.0,5410.0,4072.0,2029.0,11531.0,16990.0,9184.0,2595.0,14574.0,7635.0,7320.0,7384.0,11528.0,2693.0,3990.0,4828.0,3407.0,4290.0,2408.0,10832.0,4262.0,12458.0,11856.0,1976.0,17971.0,23447.0,14950.0,10920.0,11537.0,1201.0,2500.0,943.0,7246.0,1047719.0,1290000.98329
29915,1866.0,2172.0,6346.0,4476.0,1914.0,10870.0,16833.0,12515.0,3048.0,12904.0,8891.0,9602.0,7262.0,13834.0,2145.0,4950.0,4345.0,3473.0,4472.0,2860.0,10375.0,4483.0,12746.0,12913.0,1806.0,16575.0,26407.0,16000.0,12238.0,10929.0,1646.0,2701.0,1211.0,7975.0,1127868.0,1458844.523661
29916,2352.0,2696.0,6687.0,4358.0,1833.0,10159.0,18174.0,8118.0,3616.0,16620.0,11120.0,9916.0,6670.0,14759.0,2268.0,4361.0,5946.0,3796.0,7723.0,2839.0,9261.0,4547.0,12868.0,12812.0,2732.0,20395.0,24882.0,18435.0,13197.0,12595.0,1676.0,3890.0,1077.0,8046.0,1170141.0,1353802.615008
29917,2004.0,2014.0,4625.0,3062.0,1259.0,8950.0,14672.0,9458.0,2377.0,12879.0,6813.0,6381.0,4996.0,11043.0,1758.0,3830.0,3301.0,2989.0,4807.0,1590.0,9367.0,2878.0,12767.0,9305.0,1882.0,17831.0,21532.0,11439.0,11599.0,8807.0,1839.0,2573.0,746.0,6163.0,949342.0,1084198.799893
29997,2959.0,2346.0,8286.0,3658.0,1426.0,10092.0,19743.0,11910.0,3224.0,14272.0,9576.0,7147.0,5870.0,15789.0,2247.0,4403.0,3897.0,3573.0,4266.0,2845.0,11016.0,3313.0,15680.0,13065.0,2556.0,21442.0,26104.0,19406.0,12473.0,12385.0,1267.0,1905.0,918.0,6990.0,1270833.0,1581497.885544
29998,2081.0,2698.0,6905.0,3093.0,1786.0,10293.0,15728.0,11893.0,3033.0,12755.0,10233.0,6185.0,7862.0,14204.0,2472.0,4933.0,5030.0,3516.0,6335.0,2045.0,10348.0,3368.0,14327.0,12695.0,2554.0,20724.0,28809.0,15689.0,15200.0,12318.0,1410.0,2253.0,913.0,7801.0,1269564.0,1556411.071526
29999,2809.0,1937.0,8382.0,3196.0,1720.0,10810.0,18203.0,11646.0,2087.0,12379.0,7821.0,7276.0,6638.0,13585.0,1804.0,4686.0,3995.0,3256.0,5858.0,2192.0,10447.0,3766.0,14936.0,11597.0,2235.0,18196.0,27543.0,14781.0,13070.0,10267.0,1191.0,2189.0,1107.0,7157.0,1240797.0,1602819.062392
30000,2314.0,2611.0,8109.0,3922.0,1657.0,10552.0,18475.0,12873.0,2838.0,14686.0,9140.0,8072.0,8125.0,13591.0,2030.0,3591.0,4806.0,3830.0,4463.0,2699.0,11176.0,3437.0,17890.0,11673.0,2016.0,19702.0,25280.0,18170.0,14442.0,10744.0,1865.0,2629.0,1164.0,7275.0,1265528.0,1665555.668551
30001,3731.0,2881.0,9233.0,4879.0,2624.0,11746.0,21055.0,16336.0,3062.0,15069.0,10098.0,9724.0,7354.0,16254.0,2997.0,4564.0,5957.0,3628.0,6022.0,3279.0,17104.0,4986.0,18898.0,13507.0,3113.0,23979.0,29441.0,17964.0,13741.0,14634.0,1549.0,2449.0,1246.0,6701.0,1357190.0,1617984.189798
30002,3307.0,2006.0,6283.0,6288.0,894.0,9861.0,14497.0,10087.0,1972.0,17027.0,11259.0,5117.0,6890.0,13819.0,1662.0,4936.0,4427.0,3814.0,6091.0,5113.0,15435.0,3556.0,18997.0,12679.0,2172.0,17252.0,22620.0,18538.0,16688.0,15261.0,1086.0,2022.0,1444.0,8849.0,1234127.0,1497594.877652
30003,3055.0,2351.0,9483.0,5163.0,1367.0,11083.0,20028.0,10796.0,4105.0,14262.0,8719.0,9008.0,6323.0,13303.0,1822.0,4557.0,4808.0,3486.0,5413.0,2837.0,9215.0,3877.0,15699.0,12374.0,2657.0,18716.0,25679.0,14672.0,14964.0,10088.0,1353.0,1838.0,1256.0,7043.0,1148149.0,1337019.629935
30004,3100.0,2314.0,10149.0,4602.0,2533.0,9106.0,19702.0,11602.0,3612.0,15185.0,9209.0,8847.0,7483.0,16189.0,2480.0,5751.0,5811.0,3567.0,5607.0,2572.0,12093.0,4168.0,19718.0,14668.0,2619.0,23289.0,30722.0,17608.0,14914.0,14122.0,1659.0,1921.0,1082.0,7603.0,1429314.0,1834063.009971
30005,3078.0,2044.0,8984.0,4626.0,1600.0,9421.0,21348.0,12864.0,3553.0,16393.0,10569.0,10678.0,6799.0,15294.0,2275.0,4728.0,4466.0,4467.0,5199.0,3336.0,10532.0,4485.0,15541.0,14373.0,3100.0,24741.0,29262.0,16934.0,16433.0,12622.0,2024.0,2548.0,948.0,7774.0,1295249.0,1602693.465394
30006,3262.0,2583.0,8561.0,3496.0,2101.0,9720.0,19372.0,13233.0,3297.0,13650.0,10045.0,7441.0,7323.0,16275.0,2067.0,5156.0,6160.0,3638.0,6927.0,2035.0,14026.0,3958.0,19093.0,14011.0,2485.0,21403.0,33492.0,17603.0,16830.0,17114.0,1914.0,1740.0,1509.0,8539.0,1312163.0,1583968.146789
30007,3495.0,3499.0,11234.0,4163.0,1608.0,11371.0,22582.0,12669.0,3137.0,16421.0,10867.0,9870.0,7548.0,19956.0,2491.0,5469.0,5964.0,3544.0,5931.0,1897.0,14326.0,4542.0,19042.0,14338.0,3342.0,26010.0,36484.0,19408.0,18087.0,14154.0,1431.0,2346.0,1617.0,9067.0,1449089.0,1815911.266749
30008,2333.0,2193.0,9158.0,5219.0,1988.0,10484.0,19714.0,10966.0,2868.0,16544.0,8884.0,8372.0,5934.0,13244.0,2496.0,4230.0,5635.0,3668.0,5312.0,2958.0,10515.0,3396.0,16614.0,10325.0,2345.0,20818.0,27542.0,13742.0,14314.0,10512.0,1485.0,2503.0,1375.0,7916.0,1173969.0,1391035.618672
30009,2532.0,1925.0,6564.0,4144.0,1467.0,9226.0,16861.0,11283.0,3016.0,13970.0,9308.0,7150.0,6828.0,16838.0,1596.0,4539.0,5640.0,3914.0,6330.0,2646.0,10193.0,3587.0,16097.0,10515.0,1931.0,18890.0,27979.0,14713.0,14274.0,13612.0,1604.0,1758.0,1132.0,7809.0,1260422.0,1636111.534253
30010,2892.0,2682.0,9082.0,3765.0,1136.0,11587.0,20320.0,14112.0,3457.0,14372.0,9841.0,9404.0,6947.0,17103.0,1959.0,4327.0,4746.0,4398.0,6968.0,2383.0,12975.0,4282.0,16736.0,12178.0,2481.0,23554.0,28637.0,16013.0,15419.0,13849.0,1646.0,1979.0,1045.0,8242.0,1342941.0,1599279.56383
30011,3463.0,2245.0,8735.0,4131.0,1793.0,10070.0,22834.0,11715.0,2696.0,12948.0,7629.0,8336.0,4546.0,12469.0,2191.0,4897.0,4665.0,3616.0,5275.0,2513.0,13735.0,4315.0,15618.0,12878.0,2518.0,22763.0,26760.0,15437.0,16067.0,14427.0,1675.0,1944.0,1320.0,7397.0,1287889.0,1419243.486585
30012,2836.0,2591.0,8779.0,3587.0,1515.0,10325.0,19614.0,11678.0,2866.0,13335.0,9299.0,7554.0,6966.0,14543.0,2381.0,4499.0,4593.0,3698.0,5184.0,2614.0,9690.0,3994.0,18422.0,14083.0,2100.0,21297.0,30288.0,17957.0,12580.0,12238.0,1542.0,1493.0,1215.0,7505.0,1271109.0,1591562.152727
30013,4013.0,2272.0,7098.0,2789.0,1790.0,11875.0,24771.0,12751.0,2531.0,13547.0,9842.0,5679.0,7388.0,14900.0,1835.0,4865.0,3852.0,4014.0,4667.0,1597.0,13186.0,4043.0,15921.0,12860.0,2064.0,19995.0,34882.0,15756.0,15301.0,18724.0,1291.0,2383.0,1257.0,8781.0,1301060.0,1546464.399531
30014,2915.0,2332.0,8274.0,3995.0,1368.0,9370.0,21953.0,12075.0,2305.0,13172.0,10430.0,7859.0,6365.0,13314.0,1987.0,4748.0,4705.0,3379.0,4739.0,2421.0,10671.0,3679.0,14109.0,11303.0,2951.0,18712.0,26574.0,15337.0,13908.0,10600.0,1162.0,3475.0,1060.0,7365.0,1180390.0,1394421.967979
30015,1940.0,1616.0,8191.0,3928.0,2365.0,9318.0,22038.0,12252.0,3854.0,11484.0,9394.0,8335.0,6605.0,12541.0,2259.0,3622.0,6649.0,3163.0,6094.0,2754.0,10560.0,3025.0,16315.0,11910.0,1693.0,16248.0,26821.0,13931.0,13750.0,12590.0,1137.0,2764.0,1431.0,7138.0,1170443.0,1491260.764434
30016,2951.0,2426.0,8949.0,3514.0,1593.0,11614.0,18054.0,11841.0,2700.0,12339.0,8130.0,8820.0,5778.0,15147.0,2594.0,4394.0,4518.0,3641.0,5042.0,2347.0,10846.0,3916.0,16952.0,12582.0,1717.0,21818.0,26784.0,17757.0,13592.0,13253.0,1516.0,2092.0,1410.0,9388.0,1296688.0,1542222.117658
