rh.aparc.area,rh_bankssts_area,rh_caudalanteriorcingulate_area,rh_caudalmiddlefrontal_area,rh_cuneus_area,rh_entorhinal_area,rh_fusiform_area,rh_inferiorparietal_area,rh_inferiortemporal_area,rh_isthmuscingulate_area,rh_lateraloccipital_area,rh_lateralorbitofrontal_area,rh_lingual_area,rh_medialorbitofrontal_area,rh_middletemporal_area,rh_parahippocampal_area,rh_paracentral_area,rh_parsopercularis_area,rh_parsorbitalis_area,rh_parstriangularis_area,rh_pericalcarine_area,rh_postcentral_area,rh_posteriorcingulate_area,rh_precentral_area,rh_precuneus_area,rh_rostralanteriorcingulate_area,rh_rostralmiddlefrontal_area,rh_superiorfrontal_area,rh_superiorparietal_area,rh_superiortemporal_area,rh_supramarginal_area,rh_frontalpole_area,rh_temporalpole_area,rh_transversetemporal_area,rh_insula_area,rh_WhiteSurfArea_area,BrainSegVolNotVent,eTIV
29749,869.0,794.0,2387.0,1609.0,413.0,2690.0,5048.0,2911.0,745.0,4529.0,2135.0,3075.0,1585.0,3063.0,544.0,2196.0,1285.0,674.0,1188.0,1392.0,5320.0,1399.0,4808.0,3748.0,550.0,5449.0,7212.0,4792.0,3869.0,3848.0,376.0,513.0,381.0,1968.0,83364.7,1073095.0,1294454.175381
29750,989.0,684.0,2244.0,1832.0,316.0,3164.0,6312.0,3471.0,1056.0,5166.0,2631.0,3720.0,2277.0,4064.0,647.0,1561.0,1471.0,918.0,1737.0,1724.0,4132.0,1278.0,4801.0,4595.0,593.0,7352.0,7632.0,6165.0,4113.0,4164.0,447.0,542.0,338.0,2323.0,94458.4,1245423.0,1371270.336661
29751,638.0,644.0,1682.0,1365.0,410.0,1794.0,4107.0,1801.0,966.0,2837.0,1157.0,2234.0,1222.0,2327.0,609.0,1576.0,865.0,479.0,956.0,844.0,3981.0,1124.0,4332.0,3227.0,403.0,3535.0,5581.0,4497.0,3020.0,3226.0,422.0,476.0,276.0,1704.0,64318.5,939303.0,1462187.129313
29752,1071.0,887.0,2384.0,1698.0,575.0,3177.0,7606.0,3654.0,1054.0,6121.0,2122.0,3210.0,2186.0,3873.0,714.0,1581.0,1342.0,796.0,1424.0,1403.0,5180.0,1189.0,5059.0,4719.0,632.0,6870.0,7345.0,5825.0,4015.0,3668.0,397.0,460.0,391.0,2266.0,94895.2,1302278.0,1575994.429733
29753,961.0,543.0,1752.0,1621.0,452.0,2636.0,5792.0,3244.0,886.0,5405.0,2846.0,3621.0,2166.0,3586.0,536.0,1708.0,1662.0,1032.0,1501.0,1568.0,4150.0,1133.0,4585.0,4273.0,469.0,6838.0,7673.0,5305.0,3693.0,3723.0,323.0,508.0,336.0,2209.0,88736.6,1187852.0,1283170.710707
29754,907.0,621.0,1952.0,1394.0,284.0,2765.0,4817.0,2419.0,806.0,4868.0,2179.0,2787.0,1536.0,2979.0,569.0,1509.0,1208.0,844.0,1536.0,1130.0,3519.0,1143.0,4294.0,3791.0,626.0,5156.0,6467.0,5300.0,3423.0,2811.0,302.0,408.0,383.0,1953.0,76686.0,1043250.0,1176049.797727
29755,1105.0,738.0,2584.0,1879.0,421.0,3106.0,6552.0,2738.0,1199.0,5905.0,2870.0,3615.0,2011.0,3915.0,475.0,1711.0,1967.0,859.0,2016.0,1503.0,4237.0,1517.0,6391.0,5340.0,537.0,6168.0,8720.0,6739.0,4138.0,4287.0,376.0,615.0,370.0,2401.0,99004.6,1279263.0,1530228.196307
29756,934.0,922.0,3005.0,1749.0,339.0,3447.0,5574.0,2992.0,969.0,5270.0,2331.0,3813.0,1652.0,2986.0,594.0,1388.0,2484.0,701.0,1555.0,1891.0,2680.0,1314.0,4255.0,4252.0,547.0,6223.0,8416.0,4107.0,3119.0,2574.0,290.0,515.0,292.0,1898.0,85075.2,1098988.0,1404693.467391
29757,899.0,887.0,2984.0,2150.0,420.0,3749.0,6306.0,3945.0,1155.0,6934.0,2698.0,4168.0,2332.0,4035.0,656.0,1929.0,1875.0,953.0,2208.0,2189.0,5079.0,1588.0,5781.0,4925.0,854.0,6500.0,9063.0,6400.0,4279.0,4457.0,425.0,657.0,390.0,2487.0,105354.0,1329613.0,1696079.706121
29758,940.0,665.0,2094.0,1524.0,266.0,3087.0,5431.0,3265.0,749.0,4821.0,1804.0,2822.0,1898.0,3866.0,681.0,1600.0,1373.0,683.0,1391.0,1215.0,4379.0,1319.0,4625.0,3557.0,546.0,4872.0,7227.0,5163.0,3519.0,4093.0,412.0,471.0,324.0,2232.0,82912.0,1103453.0,1456205.220224
29759,1120.0,756.0,1846.0,1563.0,462.0,2723.0,7486.0,3797.0,943.0,4718.0,2488.0,2875.0,2075.0,4050.0,608.0,1585.0,1744.0,995.0,1997.0,1504.0,4270.0,1152.0,4711.0,3974.0,686.0,5515.0,7289.0,6447.0,3915.0,3750.0,404.0,442.0,346.0,2356.0,90593.8,1178125.0,1447774.590878
29794,1159.0,1183.0,3127.0,1921.0,488.0,3795.0,7696.0,4299.0,1076.0,6016.0,3023.0,3802.0,2630.0,4545.0,720.0,2025.0,1539.0,920.0,1787.0,1865.0,5022.0,1462.0,5888.0,4273.0,1002.0,7476.0,9460.0,6159.0,4460.0,4724.0,454.0,621.0,385.0,2251.0,107255.0,1412240.0,1849436.414779
29795,962.0,847.0,2253.0,1626.0,440.0,2888.0,5315.0,3245.0,1097.0,4561.0,2375.0,2925.0,1855.0,3536.0,631.0,1508.0,1389.0,838.0,1481.0,1452.0,4218.0,1245.0,5825.0,4170.0,604.0,5616.0,7860.0,5333.0,3295.0,3284.0,279.0,555.0,271.0,2099.0,85878.7,1211824.0,1586990.902514
29796,865.0,731.0,2550.0,2405.0,702.0,3332.0,5780.0,3460.0,1210.0,5783.0,3351.0,4187.0,2608.0,3473.0,651.0,2227.0,1844.0,1123.0,2428.0,2263.0,5545.0,1390.0,7037.0,5152.0,597.0,8241.0,9521.0,7014.0,4692.0,6092.0,415.0,679.0,615.0,2479.0,110442.0,1484550.0,2097356.287321
29797,1034.0,817.0,2830.0,2076.0,432.0,3595.0,5909.0,3660.0,1218.0,6317.0,2670.0,4082.0,1977.0,4013.0,729.0,1588.0,1770.0,852.0,2211.0,2087.0,4337.0,1303.0,6850.0,4762.0,665.0,6702.0,7173.0,6279.0,4408.0,4286.0,356.0,548.0,420.0,2369.0,100325.0,1298682.0,1474565.398987
29798,766.0,634.0,1936.0,1518.0,339.0,2873.0,4516.0,2991.0,1016.0,4937.0,2264.0,2931.0,1982.0,3361.0,621.0,1438.0,1764.0,775.0,2133.0,1467.0,4492.0,1252.0,4800.0,3986.0,528.0,5724.0,7015.0,6124.0,3798.0,3991.0,373.0,492.0,320.0,2084.0,85237.8,1157581.0,1207429.125265
29799,707.0,923.0,2434.0,1645.0,537.0,3198.0,5787.0,3083.0,961.0,4784.0,2632.0,2980.0,1927.0,3240.0,813.0,1473.0,1279.0,739.0,1431.0,1265.0,6681.0,1405.0,7681.0,4234.0,646.0,5036.0,7831.0,6863.0,3450.0,3748.0,396.0,450.0,303.0,2563.0,93126.1,1252139.0,1736767.224488
29800,809.0,859.0,2613.0,1780.0,489.0,2983.0,5619.0,3496.0,841.0,5054.0,2595.0,3304.0,2068.0,3465.0,703.0,1504.0,1473.0,885.0,1745.0,1719.0,4722.0,1233.0,5758.0,4088.0,582.0,6345.0,8039.0,5930.0,3384.0,3613.0,316.0,530.0,325.0,2275.0,91143.9,1254351.0,1407270.002782
29864,1058.0,820.0,2675.0,1956.0,658.0,3220.0,6174.0,4236.0,1104.0,6148.0,3462.0,3828.0,2337.0,4530.0,846.0,1991.0,1479.0,1062.0,1703.0,1641.0,4709.0,1112.0,4887.0,5617.0,834.0,6102.0,8175.0,7159.0,4409.0,4513.0,340.0,614.0,467.0,2471.0,102339.0,1380840.0,1636426.916883
29865,1183.0,839.0,2526.0,1586.0,487.0,3664.0,6775.0,4259.0,907.0,5677.0,3682.0,2953.0,2447.0,4385.0,702.0,1983.0,1713.0,1214.0,2235.0,1152.0,4430.0,1265.0,5898.0,4769.0,828.0,6878.0,8962.0,6512.0,4906.0,4724.0,414.0,620.0,519.0,2968.0,104061.0,1405764.0,1712573.385199
29866,955.0,515.0,1952.0,1602.0,321.0,2908.0,5236.0,3108.0,835.0,5421.0,2646.0,2957.0,1678.0,3366.0,556.0,1310.0,1237.0,843.0,1272.0,1380.0,3522.0,1074.0,3800.0,3537.0,519.0,5267.0,6030.0,5134.0,3609.0,3524.0,323.0,492.0,310.0,2159.0,79395.6,1058482.0,1231675.403069
29867,865.0,651.0,1712.0,1356.0,308.0,2159.0,5215.0,2256.0,792.0,4290.0,2336.0,2954.0,1486.0,2927.0,499.0,1339.0,1248.0,689.0,1481.0,1426.0,3324.0,1045.0,4407.0,3222.0,365.0,4337.0,5367.0,4347.0,3019.0,2670.0,338.0,376.0,304.0,2224.0,71336.0,959684.0,1134201.359999
29868,810.0,694.0,2939.0,1981.0,363.0,3097.0,4417.0,3250.0,1121.0,5666.0,3174.0,3249.0,2006.0,3190.0,541.0,1808.0,1846.0,1044.0,1983.0,1895.0,4128.0,1688.0,5294.0,3833.0,519.0,6901.0,9303.0,4706.0,4613.0,4083.0,457.0,470.0,473.0,2258.0,93798.8,1262299.0,1630222.123042
29869,885.0,670.0,1961.0,1577.0,313.0,2807.0,5472.0,2913.0,854.0,4791.0,2677.0,3060.0,2044.0,3366.0,657.0,1434.0,1294.0,820.0,1419.0,1355.0,3684.0,1052.0,4193.0,3871.0,426.0,5801.0,7361.0,4716.0,3666.0,3298.0,373.0,583.0,373.0,2318.0,82084.2,1144684.0,1330403.332139
29870,837.0,825.0,2250.0,2342.0,425.0,3057.0,5566.0,2901.0,1202.0,6431.0,2772.0,3792.0,1892.0,3100.0,633.0,1572.0,1404.0,1023.0,1687.0,2205.0,4368.0,1189.0,4751.0,5354.0,736.0,6720.0,7522.0,6409.0,4304.0,4419.0,348.0,610.0,424.0,2270.0,95341.0,1200524.0,1425589.267593
29871,801.0,532.0,2303.0,1172.0,361.0,2463.0,5761.0,2624.0,636.0,4122.0,2253.0,2447.0,1708.0,3364.0,686.0,1446.0,1034.0,743.0,1008.0,1069.0,3740.0,728.0,4551.0,3209.0,465.0,4910.0,6925.0,4776.0,3480.0,2547.0,291.0,389.0,299.0,1677.0,74521.4,989759.0,1183642.681114
29872,1196.0,774.0,1994.0,1690.0,555.0,3419.0,7458.0,3494.0,970.0,5255.0,2942.0,3204.0,2050.0,4367.0,802.0,1754.0,1254.0,813.0,1450.0,1443.0,4455.0,1315.0,4570.0,4630.0,787.0,8188.0,7959.0,6126.0,4409.0,4923.0,416.0,447.0,327.0,2329.0,97765.3,1386130.0,1702456.918095
29873,912.0,497.0,1709.0,1470.0,277.0,2106.0,4706.0,2403.0,1081.0,4917.0,2015.0,3204.0,1629.0,3042.0,624.0,1324.0,1080.0,555.0,1097.0,1362.0,4142.0,1035.0,5359.0,3915.0,374.0,4082.0,6427.0,4663.0,3628.0,2771.0,378.0,461.0,340.0,1946.0,75527.6,1027868.0,1544290.872103
29874,880.0,688.0,1963.0,1420.0,347.0,2941.0,5959.0,2945.0,794.0,6054.0,2784.0,2816.0,2303.0,3395.0,589.0,1425.0,1199.0,902.0,1501.0,1512.0,3959.0,1192.0,4306.0,3748.0,585.0,5949.0,6645.0,4360.0,3596.0,3191.0,393.0,454.0,345.0,2215.0,83356.0,1161823.0,1434864.418989
29875,596.0,646.0,2247.0,1393.0,309.0,2739.0,4611.0,2674.0,685.0,3794.0,2777.0,2675.0,1735.0,2813.0,589.0,1356.0,1272.0,755.0,1514.0,1220.0,3724.0,1002.0,4050.0,3652.0,533.0,4664.0,6208.0,5598.0,3314.0,3750.0,323.0,475.0,329.0,1985.0,76006.7,1059927.0,1261125.794996
29876,760.0,693.0,2428.0,2064.0,775.0,3036.0,5712.0,3655.0,983.0,6371.0,3099.0,3533.0,2293.0,3735.0,765.0,1715.0,1704.0,1164.0,1657.0,1884.0,4553.0,1293.0,5302.0,4391.0,516.0,6863.0,7334.0,6486.0,3781.0,4816.0,376.0,530.0,351.0,2490.0,97108.5,1253591.0,1417676.527638
29877,903.0,660.0,2495.0,1434.0,368.0,3396.0,6160.0,3374.0,922.0,5579.0,2839.0,2899.0,2180.0,4046.0,573.0,1588.0,1305.0,843.0,1249.0,1186.0,4058.0,1227.0,5005.0,3817.0,617.0,5716.0,7880.0,4898.0,3703.0,3865.0,414.0,516.0,322.0,2132.0,88168.9,1106660.0,1337481.081951
29878,706.0,358.0,1409.0,513.0,300.0,1974.0,4434.0,1808.0,768.0,3669.0,1909.0,2075.0,1310.0,2450.0,519.0,1145.0,1078.0,667.0,959.0,719.0,2513.0,1098.0,3139.0,3766.0,355.0,3101.0,4751.0,3815.0,2433.0,2821.0,377.0,491.0,252.0,1582.0,59261.2,854761.0,1366493.308552
29879,855.0,621.0,2611.0,1705.0,462.0,3558.0,6274.0,3155.0,992.0,5339.0,2965.0,3056.0,2478.0,3589.0,571.0,1777.0,1629.0,1096.0,1924.0,1383.0,4165.0,1402.0,5457.0,4429.0,526.0,6113.0,8863.0,6425.0,3906.0,4307.0,422.0,442.0,370.0,2141.0,95009.5,1260880.0,1423417.620513
29880,718.0,552.0,971.0,592.0,316.0,1707.0,4189.0,1622.0,724.0,3430.0,1285.0,1706.0,1550.0,1917.0,395.0,1078.0,792.0,462.0,935.0,670.0,2531.0,1147.0,3119.0,3497.0,515.0,3688.0,5730.0,4673.0,2744.0,2795.0,273.0,414.0,416.0,1651.0,58803.6,857698.0,1475743.861605
29881,708.0,675.0,1298.0,1689.0,384.0,2936.0,4945.0,2411.0,769.0,5014.0,2127.0,3036.0,1616.0,2430.0,481.0,1584.0,1350.0,723.0,1600.0,1661.0,4362.0,866.0,4309.0,3503.0,495.0,4631.0,5900.0,5169.0,3228.0,3447.0,333.0,508.0,369.0,2085.0,76641.0,1023842.0,1277546.942557
29882,849.0,708.0,2002.0,1814.0,288.0,2994.0,4758.0,2695.0,982.0,5061.0,2711.0,3326.0,2125.0,3067.0,558.0,1484.0,1386.0,844.0,1553.0,1762.0,4200.0,1175.0,4389.0,4598.0,563.0,5108.0,6426.0,5558.0,3660.0,4146.0,295.0,498.0,409.0,2204.0,84195.5,1093171.0,1324084.527102
29883,952.0,641.0,1499.0,1712.0,396.0,3394.0,6378.0,2333.0,946.0,5544.0,3079.0,3203.0,2185.0,3023.0,736.0,1647.0,1284.0,1015.0,1541.0,1343.0,3972.0,1196.0,4184.0,5008.0,553.0,5284.0,6246.0,5466.0,4015.0,3112.0,343.0,616.0,372.0,2224.0,85443.3,1241215.0,1514404.454209
29884,859.0,893.0,2121.0,1946.0,478.0,3490.0,6395.0,3895.0,1090.0,6688.0,2838.0,4145.0,2264.0,4075.0,676.0,1294.0,1735.0,1148.0,2542.0,1844.0,3407.0,1343.0,4949.0,3827.0,670.0,9383.0,8467.0,4975.0,4206.0,2428.0,431.0,624.0,367.0,2349.0,97839.3,1272106.0,1538649.617614
29885,1038.0,916.0,2416.0,1501.0,378.0,3031.0,6976.0,2753.0,914.0,4791.0,3074.0,3619.0,2266.0,3485.0,748.0,1554.0,1311.0,892.0,1373.0,1406.0,3878.0,1512.0,4473.0,3657.0,619.0,6331.0,8415.0,5487.0,3339.0,3345.0,404.0,492.0,283.0,2019.0,88694.3,1165937.0,1431243.319322
29886,726.0,636.0,3047.0,1738.0,456.0,3562.0,6430.0,3539.0,903.0,5648.0,2926.0,3556.0,2285.0,3587.0,729.0,1873.0,1488.0,913.0,1672.0,1347.0,5032.0,1445.0,5216.0,5160.0,684.0,7025.0,8851.0,6209.0,3961.0,4970.0,462.0,624.0,445.0,3148.0,100296.0,1364570.0,1644583.69103
29887,507.0,413.0,1009.0,893.0,393.0,1816.0,3380.0,2249.0,484.0,3925.0,2703.0,1327.0,1639.0,2324.0,731.0,1084.0,1151.0,792.0,1323.0,695.0,3564.0,698.0,3227.0,1887.0,400.0,3582.0,4545.0,5152.0,3048.0,4038.0,310.0,392.0,318.0,1927.0,61927.3,967177.0,1118885.02268
29888,962.0,934.0,2716.0,1974.0,690.0,3292.0,7400.0,3845.0,774.0,7580.0,3458.0,3886.0,2271.0,4094.0,927.0,1633.0,1638.0,1103.0,1832.0,1904.0,4169.0,1217.0,4653.0,4573.0,910.0,7697.0,8064.0,5928.0,3937.0,3299.0,405.0,546.0,392.0,2432.0,101135.0,1357910.0,1536365.957148
29889,609.0,505.0,1332.0,1469.0,256.0,2111.0,3970.0,2358.0,763.0,4227.0,2101.0,2583.0,1371.0,2609.0,450.0,1088.0,976.0,768.0,1302.0,1121.0,2777.0,864.0,3203.0,3216.0,413.0,4303.0,5316.0,3921.0,2990.0,2540.0,310.0,337.0,273.0,1749.0,64182.2,936804.0,1196373.781405
29890,808.0,535.0,1928.0,1672.0,333.0,2733.0,5117.0,2079.0,852.0,4960.0,2872.0,4004.0,1954.0,2804.0,602.0,1451.0,1224.0,850.0,1455.0,1768.0,3611.0,1087.0,4432.0,3903.0,515.0,5751.0,6153.0,5594.0,3646.0,3127.0,300.0,392.0,370.0,2451.0,81330.3,1132330.0,1328587.956005
29891,894.0,558.0,2107.0,1834.0,348.0,3501.0,6371.0,2855.0,1104.0,5650.0,2955.0,3050.0,2108.0,3666.0,619.0,1555.0,1477.0,977.0,1998.0,1517.0,4416.0,1026.0,4343.0,5136.0,543.0,5856.0,7119.0,5968.0,4183.0,3803.0,314.0,390.0,393.0,2497.0,91129.1,1169209.0,1360973.395764
29892,846.0,900.0,1991.0,1766.0,351.0,2884.0,5630.0,3076.0,867.0,5852.0,3139.0,3613.0,2209.0,3455.0,680.0,1836.0,1397.0,934.0,1367.0,1630.0,3945.0,1244.0,4560.0,3962.0,631.0,5616.0,6690.0,5652.0,3435.0,3277.0,310.0,518.0,316.0,1991.0,86572.9,1143438.0,1298895.683481
29893,1219.0,602.0,1865.0,2198.0,685.0,3588.0,8232.0,3892.0,1316.0,7278.0,3892.0,4253.0,2331.0,4892.0,738.0,2124.0,1594.0,1158.0,2024.0,2183.0,4913.0,1344.0,4932.0,5536.0,761.0,8019.0,9526.0,7705.0,4637.0,4796.0,422.0,685.0,387.0,2515.0,112241.0,1428180.0,1718818.900063
29894,998.0,659.0,1995.0,1697.0,441.0,3260.0,5064.0,2279.0,823.0,4906.0,2345.0,3339.0,1767.0,3237.0,603.0,1359.0,1115.0,673.0,1386.0,1744.0,3802.0,1261.0,4567.0,3736.0,500.0,4081.0,5844.0,5209.0,3891.0,3552.0,295.0,392.0,449.0,1900.0,79168.1,1084476.0,1458020.6248
29895,838.0,599.0,1911.0,1905.0,322.0,2585.0,5092.0,2773.0,938.0,5027.0,2817.0,3492.0,2030.0,3039.0,673.0,1303.0,1319.0,891.0,1806.0,1517.0,4499.0,1089.0,4631.0,4128.0,495.0,4907.0,7072.0,5141.0,3959.0,4466.0,351.0,430.0,380.0,2305.0,84726.5,1133850.0,1361580.848135
29896,955.0,761.0,2254.0,1465.0,427.0,2857.0,4256.0,3360.0,961.0,4079.0,3279.0,2905.0,2039.0,4007.0,497.0,1518.0,1422.0,918.0,1499.0,1212.0,4363.0,1036.0,4815.0,4652.0,637.0,6163.0,7506.0,5759.0,3818.0,4021.0,329.0,583.0,385.0,2314.0,87053.5,1158240.0,1317700.286252
29897,978.0,597.0,2142.0,1821.0,343.0,2817.0,5297.0,2826.0,921.0,4947.0,2518.0,2954.0,1996.0,3076.0,525.0,1613.0,1357.0,674.0,1357.0,1330.0,3969.0,1227.0,4312.0,4224.0,501.0,4561.0,7021.0,5610.0,3533.0,2884.0,303.0,482.0,284.0,2292.0,81292.7,1102916.0,1378972.551545
29898,1044.0,707.0,2415.0,1800.0,428.0,3321.0,6568.0,3865.0,1138.0,5077.0,3545.0,3676.0,2157.0,4047.0,593.0,1334.0,1245.0,943.0,1539.0,1913.0,4333.0,1291.0,4776.0,4196.0,704.0,6568.0,7865.0,5659.0,3536.0,3467.0,353.0,603.0,276.0,2080.0,93058.9,1192445.0,1438613.680459
29899,1050.0,515.0,1873.0,1196.0,301.0,2692.0,5830.0,2914.0,787.0,3850.0,2188.0,2606.0,1701.0,3444.0,667.0,1123.0,1245.0,817.0,1568.0,893.0,3499.0,945.0,4136.0,3352.0,484.0,5132.0,6149.0,5813.0,3577.0,4051.0,320.0,516.0,323.0,2329.0,77889.3,1111667.0,1336376.623456
29900,753.0,727.0,2018.0,1610.0,413.0,2977.0,5935.0,3164.0,1186.0,5731.0,2705.0,3237.0,2219.0,3174.0,560.0,1373.0,1315.0,893.0,1681.0,1676.0,3564.0,1300.0,3948.0,4238.0,605.0,5497.0,6984.0,5601.0,3445.0,3539.0,453.0,579.0,308.0,1999.0,85407.0,1150792.0,1421223.038398
29901,883.0,664.0,2421.0,1481.0,455.0,3921.0,6226.0,3665.0,988.0,5870.0,2914.0,3142.0,1983.0,3665.0,773.0,1573.0,1450.0,1064.0,1627.0,1366.0,4710.0,1295.0,5244.0,3904.0,661.0,6551.0,7874.0,5845.0,4217.0,4521.0,382.0,577.0,399.0,2254.0,94564.9,1303097.0,1611319.494401
29902,746.0,621.0,1475.0,1527.0,547.0,2917.0,4036.0,2733.0,1026.0,4317.0,2256.0,2919.0,1596.0,3304.0,672.0,1316.0,1227.0,541.0,957.0,1185.0,3493.0,1109.0,4614.0,3986.0,364.0,3824.0,5644.0,3969.0,3376.0,2740.0,345.0,659.0,317.0,1946.0,72304.2,1037074.0,1466750.243453
29903,1055.0,824.0,2564.0,1717.0,510.0,3434.0,5645.0,3689.0,1178.0,6331.0,3797.0,3999.0,2823.0,4157.0,652.0,1531.0,1491.0,1040.0,1712.0,1804.0,4414.0,1468.0,5181.0,4655.0,775.0,6843.0,8403.0,5617.0,4150.0,4528.0,371.0,528.0,403.0,2466.0,99755.4,1377696.0,1679196.592228
29904,811.0,708.0,2045.0,2062.0,449.0,3497.0,5834.0,2954.0,1015.0,6167.0,3077.0,3388.0,2018.0,3590.0,732.0,1618.0,1305.0,1026.0,1684.0,1684.0,4803.0,1177.0,5473.0,3948.0,668.0,7030.0,7977.0,5942.0,3750.0,3972.0,401.0,464.0,338.0,2559.0,94166.7,1201778.0,1494030.020523
29905,1185.0,782.0,2711.0,1642.0,363.0,3865.0,6742.0,3933.0,1023.0,5822.0,2814.0,3482.0,2505.0,4416.0,843.0,1626.0,1674.0,1015.0,2128.0,1586.0,4763.0,1575.0,5238.0,5447.0,563.0,7243.0,8520.0,6037.0,4689.0,4370.0,396.0,493.0,398.0,2618.0,102505.0,1333228.0,1544615.496975
29906,1019.0,723.0,2153.0,1811.0,497.0,3169.0,5810.0,3394.0,1122.0,5479.0,2964.0,4399.0,2278.0,3755.0,634.0,1673.0,1269.0,948.0,1690.0,2027.0,4245.0,1294.0,5154.0,4306.0,717.0,6046.0,7299.0,5378.0,4111.0,3512.0,380.0,515.0,387.0,2589.0,92747.1,1260029.0,1554417.96056
29907,1049.0,854.0,2478.0,1672.0,376.0,2862.0,5241.0,3187.0,1035.0,4898.0,3182.0,3555.0,2277.0,3701.0,581.0,1728.0,1416.0,1107.0,1844.0,1608.0,4184.0,1464.0,4847.0,4910.0,730.0,7345.0,8184.0,6566.0,3906.0,4491.0,375.0,544.0,323.0,2246.0,94766.6,1244134.0,1533794.185572
29908,843.0,701.0,2014.0,1400.0,426.0,3058.0,6207.0,3091.0,887.0,5586.0,2729.0,2803.0,1816.0,3063.0,685.0,1518.0,1230.0,781.0,1428.0,1205.0,4307.0,1068.0,4900.0,4218.0,529.0,5285.0,6865.0,5597.0,3341.0,3731.0,380.0,411.0,416.0,2275.0,84793.9,1161104.0,1577648.872981
29909,1176.0,804.0,2089.0,2101.0,439.0,3297.0,6466.0,3764.0,942.0,6553.0,2781.0,3540.0,2227.0,4263.0,688.0,1302.0,1510.0,964.0,1380.0,2057.0,4626.0,1615.0,4572.0,4326.0,649.0,7045.0,6925.0,5239.0,3706.0,3626.0,381.0,436.0,309.0,2154.0,93953.6,1272897.0,1590792.926607
29910,1137.0,783.0,1996.0,1863.0,394.0,3285.0,6763.0,3624.0,1272.0,5156.0,3037.0,3689.0,2013.0,4016.0,616.0,1640.0,1378.0,857.0,1341.0,1759.0,5250.0,1461.0,4692.0,4908.0,559.0,5568.0,7044.0,5762.0,3815.0,3581.0,400.0,558.0,348.0,2244.0,92809.0,1199000.0,1490497.184204
29911,982.0,806.0,2319.0,1541.0,371.0,2982.0,5506.0,2934.0,846.0,4889.0,2588.0,3426.0,2182.0,3659.0,689.0,1493.0,1157.0,837.0,1548.0,1480.0,4118.0,1256.0,4807.0,4336.0,809.0,7185.0,7529.0,6409.0,3902.0,3662.0,434.0,504.0,332.0,2442.0,89961.5,1231493.0,1422528.845644
29912,926.0,674.0,2158.0,1583.0,476.0,2699.0,6124.0,2963.0,972.0,4471.0,2842.0,3939.0,1855.0,3221.0,653.0,1523.0,1363.0,920.0,1341.0,1629.0,4109.0,1266.0,4716.0,3938.0,562.0,5736.0,6746.0,4642.0,3294.0,3096.0,332.0,433.0,292.0,2481.0,83972.6,1155803.0,1409718.820188
29913,1127.0,783.0,2270.0,1699.0,299.0,3128.0,7108.0,3212.0,884.0,5227.0,2794.0,3083.0,2160.0,3557.0,702.0,1537.0,1481.0,946.0,1296.0,1426.0,4598.0,1287.0,4918.0,4109.0,662.0,7105.0,7871.0,5206.0,3880.0,3827.0,365.0,447.0,342.0,2593.0,91926.8,1267887.0,1551741.245236
29914,534.0,621.0,1555.0,1727.0,440.0,3222.0,4771.0,2371.0,770.0,5062.0,2684.0,3359.0,1970.0,2541.0,717.0,1326.0,1299.0,775.0,1163.0,1670.0,3748.0,1181.0,3903.0,3552.0,440.0,4752.0,5277.0,5100.0,3000.0,2953.0,380.0,422.0,350.0,2221.0,75858.2,1047719.0,1290000.98329
29915,769.0,621.0,1914.0,1801.0,423.0,3038.0,5139.0,3298.0,905.0,5046.0,2324.0,3742.0,1949.0,3341.0,627.0,1379.0,1158.0,786.0,1290.0,1862.0,3343.0,1158.0,3831.0,4087.0,470.0,5350.0,6983.0,4938.0,3469.0,3051.0,313.0,497.0,389.0,2306.0,81597.4,1127868.0,1458844.523661
29916,814.0,731.0,2183.0,1794.0,338.0,2991.0,5576.0,2434.0,1030.0,5970.0,3385.0,3834.0,2219.0,3555.0,665.0,1427.0,1750.0,906.0,2032.0,1609.0,3661.0,1294.0,4331.0,3929.0,718.0,6119.0,6581.0,6143.0,3763.0,3614.0,346.0,630.0,368.0,2147.0,88887.1,1170141.0,1353802.615008
29917,765.0,544.0,1411.0,1311.0,255.0,2775.0,4256.0,2382.0,691.0,4539.0,2077.0,2434.0,1618.0,2696.0,495.0,1266.0,1043.0,653.0,1475.0,1023.0,3343.0,932.0,3687.0,2952.0,469.0,5203.0,5708.0,3531.0,3043.0,2633.0,372.0,461.0,247.0,1726.0,68016.6,949342.0,1084198.799893
29997,1081.0,775.0,2514.0,1576.0,329.0,3087.0,6754.0,3457.0,1186.0,5577.0,3114.0,3056.0,1908.0,4507.0,609.0,1490.0,1281.0,969.0,1466.0,1659.0,4422.0,1185.0,5000.0,4700.0,691.0,7134.0,7387.0,6540.0,4004.0,4050.0,320.0,344.0,316.0,2031.0,94518.4,1270833.0,1581497.885544
29998,826.0,854.0,2247.0,1710.0,359.0,3535.0,5588.0,3479.0,1072.0,5624.0,3496.0,2933.0,2485.0,4029.0,749.0,1844.0,1564.0,1007.0,2118.0,1249.0,4203.0,1280.0,5212.0,4894.0,797.0,7207.0,8566.0,5787.0,4269.0,4199.0,338.0,454.0,310.0,2466.0,96750.1,1269564.0,1556411.071526
