rh.aparc.curvind,rh_bankssts_curvind,rh_caudalanteriorcingulate_curvind,rh_caudalmiddlefrontal_curvind,rh_cuneus_curvind,rh_entorhinal_curvind,rh_fusiform_curvind,rh_inferiorparietal_curvind,rh_inferiortemporal_curvind,rh_isthmuscingulate_curvind,rh_lateraloccipital_curvind,rh_lateralorbitofrontal_curvind,rh_lingual_curvind,rh_medialorbitofrontal_curvind,rh_middletemporal_curvind,rh_parahippocampal_curvind,rh_paracentral_curvind,rh_parsopercularis_curvind,rh_parsorbitalis_curvind,rh_parstriangularis_curvind,rh_pericalcarine_curvind,rh_postcentral_curvind,rh_posteriorcingulate_curvind,rh_precentral_curvind,rh_precuneus_curvind,rh_rostralanteriorcingulate_curvind,rh_rostralmiddlefrontal_curvind,rh_superiorfrontal_curvind,rh_superiorparietal_curvind,rh_superiortemporal_curvind,rh_supramarginal_curvind,rh_frontalpole_curvind,rh_temporalpole_curvind,rh_transversetemporal_curvind,rh_insula_curvind,BrainSegVolNotVent,eTIV
29596,0.9,1.0,2.7,4.4,0.5,5.3,9.9,5.8,1.7,9.0,8.1,6.0,4.0,5.4,0.9,2.5,1.9,2.1,2.6,3.4,7.1,3.0,8.3,7.3,1.1,11.6,12.1,9.5,4.9,7.2,1.2,0.9,0.6,3.1,1147293.0,1402255.084039
29597,1.5,1.6,3.4,3.2,1.1,5.6,9.2,7.1,1.8,9.6,6.7,5.9,5.1,6.1,0.7,3.5,1.9,1.6,3.3,2.3,6.5,3.1,10.8,8.5,2.1,13.0,12.5,8.5,5.9,7.4,0.9,1.6,0.7,5.0,1139666.0,1551003.249368
29598,0.8,1.2,3.2,3.4,1.3,6.1,7.3,8.7,1.5,10.4,8.2,7.4,3.9,5.7,1.0,3.6,1.8,2.4,2.8,3.2,8.5,2.0,13.1,8.0,0.8,10.3,13.5,8.4,6.7,6.1,0.8,2.4,0.7,5.0,1104464.0,1532231.690077
29599,0.9,2.1,9.8,4.4,1.3,7.7,21.5,13.9,4.1,16.7,12.7,11.8,5.6,9.2,1.3,6.5,4.5,5.2,4.4,3.9,19.1,4.5,24.0,19.9,4.0,27.7,41.4,32.8,10.6,12.0,1.2,2.5,0.8,6.6,1176750.0,1705963.034429
29600,0.9,1.6,5.1,3.3,1.0,6.4,8.7,5.9,1.9,11.7,6.0,6.1,3.8,5.9,0.8,4.1,2.4,1.8,2.5,3.1,7.5,2.6,12.0,8.4,0.8,12.2,14.0,10.9,6.1,7.4,0.7,1.2,1.1,6.2,1168248.0,1557179.744802
29601,1.2,1.6,3.6,3.4,0.9,5.1,8.6,5.9,1.6,10.9,7.0,6.6,3.1,5.2,0.7,3.7,2.2,2.0,2.7,3.0,7.1,3.1,9.2,7.4,1.8,9.8,14.2,8.4,6.0,5.5,0.8,1.2,0.5,3.7,1147938.0,1611218.931581
29602,1.0,0.8,2.6,3.7,0.6,6.7,10.1,5.3,2.2,9.3,4.9,6.5,3.6,4.2,0.8,2.4,2.4,2.0,2.9,3.4,7.0,2.1,7.7,7.1,1.2,11.2,11.7,9.0,5.8,6.4,0.6,1.5,0.7,3.9,1243955.0,1618075.986129
29603,1.2,1.0,3.0,3.6,0.4,5.5,9.9,5.5,1.8,10.3,8.0,6.7,4.9,6.1,0.9,3.4,2.7,1.8,3.2,2.6,5.7,2.5,8.4,6.2,1.3,11.3,12.0,7.6,6.7,5.3,1.3,1.7,0.6,3.8,1180888.0,1624509.145198
29604,1.2,0.6,2.4,3.7,1.4,5.5,7.2,3.7,1.3,9.7,4.9,6.4,3.5,5.3,1.0,2.4,1.8,1.3,1.5,2.9,5.0,1.6,7.4,5.2,0.7,8.4,10.1,7.1,4.2,3.6,0.7,1.5,0.4,3.4,1013599.0,1360547.357448
29605,1.0,1.5,3.0,3.5,0.8,6.4,8.8,6.5,1.9,10.8,5.7,6.1,4.3,6.2,1.3,2.8,2.3,1.6,2.3,3.3,6.7,2.6,10.2,8.0,1.0,11.5,11.6,9.3,5.1,5.9,0.7,1.3,0.7,4.1,1210475.0,1625857.724564
29606,1.1,0.9,4.2,4.0,2.0,6.6,8.2,6.8,1.6,10.9,6.7,9.6,4.8,6.5,1.1,4.2,2.4,2.3,3.1,4.1,7.5,3.4,11.7,9.3,1.7,12.5,15.9,10.7,6.5,6.7,0.8,1.4,0.9,4.8,1290577.0,1669280.538485
29607,1.2,1.1,4.9,3.3,1.2,7.4,8.9,6.9,1.7,9.4,5.8,7.2,5.3,6.2,0.7,3.0,2.5,1.9,2.8,2.4,6.9,3.1,11.9,6.0,0.9,12.8,15.1,7.3,6.9,6.4,1.0,1.4,0.6,4.3,1237104.0,1645476.575116
29608,1.4,1.1,4.0,4.4,1.0,6.6,10.5,6.5,2.1,13.3,8.1,7.6,4.6,8.4,1.0,2.9,2.9,1.7,3.6,4.9,6.4,2.6,9.1,7.8,2.9,12.4,14.4,10.6,6.0,8.1,0.9,1.4,0.6,4.7,1185625.0,1690256.932295
29609,1.2,1.9,4.7,4.7,1.4,6.9,13.4,8.2,1.9,12.1,8.6,9.0,5.0,8.4,1.0,4.6,2.2,2.0,4.3,4.9,9.4,3.4,15.7,7.2,1.8,16.2,19.2,10.7,7.5,6.5,1.2,2.6,0.7,5.3,1386901.0,1915004.483033
29610,1.5,1.2,3.8,3.9,0.8,5.6,10.0,6.8,1.9,11.0,6.1,10.4,5.3,6.1,1.7,2.5,2.2,2.0,2.4,3.3,7.6,2.8,9.6,9.3,1.5,14.6,15.3,9.5,6.0,8.4,1.0,0.9,0.9,3.5,1171624.0,1548888.443928
29611,1.3,1.7,4.6,4.9,1.3,6.1,11.1,6.2,1.9,11.8,5.5,9.0,3.6,6.6,1.2,3.7,2.9,1.7,3.3,4.7,7.6,2.8,10.3,8.4,1.3,12.7,15.4,9.8,5.0,5.4,1.0,1.6,0.7,5.1,1283706.0,1724105.478996
29612,1.1,1.0,3.3,3.7,1.2,5.3,8.4,7.8,1.6,9.9,6.8,6.1,4.5,6.8,0.8,2.5,1.6,1.3,2.3,3.5,6.8,2.3,9.6,6.9,1.1,9.6,14.7,8.6,5.4,6.4,0.9,1.9,0.6,3.9,1112780.0,1521663.219092
29613,1.4,1.3,4.0,3.8,1.4,6.8,12.0,7.4,1.8,11.0,5.2,7.0,6.0,7.4,1.8,2.8,2.6,1.7,2.2,3.6,7.5,2.4,9.1,8.4,1.5,12.5,15.1,11.2,6.1,7.3,1.3,1.3,0.6,4.0,1054362.0,1395868.995947
29614,1.1,1.3,3.7,3.5,0.4,4.5,11.4,6.6,2.6,10.8,5.9,6.8,4.0,6.0,0.6,2.2,2.4,1.6,2.1,2.5,8.4,2.2,8.7,7.2,0.8,11.8,12.1,10.7,4.1,6.1,0.8,1.2,0.8,3.1,1284763.0,1710922.940608
29615,1.8,1.0,6.2,5.3,1.1,7.7,14.6,5.8,2.8,14.3,5.8,9.3,4.8,10.0,1.3,3.5,2.5,1.9,2.5,6.4,12.6,2.1,18.8,8.8,1.5,15.5,18.4,16.9,10.3,13.2,0.8,1.3,1.0,5.0,1321143.0,1745872.71122
29616,0.9,1.8,2.9,4.0,1.4,5.6,6.6,4.7,1.5,10.0,4.8,7.4,4.2,4.7,0.8,4.6,2.0,1.6,1.8,3.4,5.4,2.6,11.0,5.3,1.1,9.7,13.1,6.9,5.6,5.0,0.7,0.9,0.8,4.2,1088644.0,1457616.824943
29618,1.7,1.3,4.4,4.3,0.8,8.4,10.2,8.0,1.7,9.9,7.0,7.8,4.1,7.8,1.2,4.4,2.2,1.8,2.0,3.4,7.8,2.8,14.3,9.3,1.8,9.2,14.8,9.8,7.8,7.2,0.6,1.5,0.7,5.3,1175187.0,1505753.63999
29619,1.2,1.8,3.4,4.7,0.5,5.3,10.0,5.9,2.7,11.4,6.5,10.2,4.7,6.0,0.6,2.4,2.3,2.2,2.9,4.4,6.5,2.7,8.6,7.5,1.4,13.8,12.0,10.6,5.6,6.1,0.8,2.0,0.5,3.4,1059210.0,1498878.088539
29620,1.0,1.6,3.0,3.5,0.7,6.5,9.2,7.0,1.8,12.4,7.3,9.0,3.4,6.6,1.2,3.1,1.9,2.9,3.4,3.2,6.3,2.9,9.6,8.6,1.4,13.7,15.1,9.2,7.2,6.7,1.2,1.6,0.8,4.9,1263429.0,1616321.325393
29621,1.1,1.4,4.3,6.1,0.8,5.7,10.2,5.0,2.0,10.9,7.3,9.9,5.7,7.8,0.7,4.0,2.3,1.9,2.6,5.7,10.3,2.4,12.6,9.3,0.9,14.3,16.1,9.6,6.8,7.1,0.8,2.1,0.8,4.8,1194851.0,1490614.920951
29622,1.0,1.0,3.8,3.4,0.4,4.6,9.6,5.4,1.1,8.4,5.4,7.0,3.1,4.5,0.7,2.4,2.6,1.7,2.0,2.9,6.1,1.8,7.2,5.8,1.3,12.8,11.7,9.1,4.3,5.0,1.4,0.9,0.5,3.5,1122235.0,1369058.331822
29623,1.3,1.7,8.5,3.0,1.7,5.4,11.8,5.3,1.8,12.0,5.7,6.8,4.6,7.1,1.9,4.9,3.5,2.0,3.9,2.1,12.3,2.6,17.0,7.9,1.2,14.3,21.8,15.1,10.2,10.7,1.3,3.3,0.8,5.1,889840.0,1298296.654339
29624,1.0,1.5,4.9,3.2,2.0,5.6,9.0,5.2,1.2,8.2,6.0,6.9,4.7,5.8,0.9,4.1,2.5,1.9,2.5,3.4,7.3,2.5,9.8,6.4,1.3,12.5,13.3,8.7,6.4,7.3,1.1,2.0,0.6,3.9,1083883.0,1435162.687754
29625,1.2,1.2,3.3,3.1,1.6,5.3,8.0,5.7,1.7,9.4,6.4,7.9,3.5,5.9,1.1,3.1,2.2,1.1,1.5,3.1,7.6,2.1,9.0,6.2,1.1,8.9,10.8,8.3,4.9,5.9,0.7,1.3,0.4,3.9,1042001.0,1503827.189319
29626,0.9,1.9,10.7,4.8,1.4,8.1,12.2,8.0,1.7,12.0,8.9,7.7,5.8,8.1,1.3,6.9,2.1,2.9,5.4,4.1,11.5,3.1,17.9,9.4,1.5,23.2,27.6,14.2,10.7,10.2,0.9,1.4,0.7,6.2,1135993.0,1561388.45934
29627,1.7,1.2,5.7,3.8,1.2,6.9,14.4,5.5,2.3,12.5,7.5,6.1,3.8,8.8,1.2,4.2,2.7,2.3,3.2,3.0,9.3,3.1,13.2,8.5,1.2,11.6,19.7,11.8,8.0,10.1,1.1,1.8,1.0,6.1,1357505.0,1514671.287433
29628,1.0,1.7,5.2,4.4,0.8,6.4,13.5,6.7,1.7,10.7,11.1,7.9,3.3,6.3,1.9,4.5,3.2,2.4,3.0,3.7,7.7,2.6,13.9,10.2,1.2,13.6,20.5,14.4,8.4,7.8,1.1,1.2,0.8,5.3,916123.0,1232185.995989
29629,1.2,0.8,4.4,4.8,1.2,5.0,10.3,7.2,1.6,10.9,7.0,9.7,4.0,6.6,1.5,3.7,1.7,2.0,2.6,4.2,6.6,2.0,12.6,7.2,1.1,11.3,14.8,10.2,7.8,6.2,0.9,1.4,0.9,3.6,1186856.0,1505731.996678
29630,2.2,1.3,8.5,3.9,1.4,4.8,14.0,7.1,1.6,11.9,8.8,7.1,3.8,9.4,1.1,4.9,5.0,5.6,3.9,3.4,14.3,3.0,21.8,10.1,0.9,21.5,24.2,14.5,12.3,15.7,1.1,0.7,1.1,5.5,1051124.0,1435429.937013
29631,1.7,1.0,4.2,3.3,0.8,5.0,8.5,6.4,1.6,8.4,6.4,6.0,4.9,5.6,0.9,4.1,2.8,1.3,2.4,4.0,7.1,1.9,12.1,6.6,1.2,9.8,12.5,8.6,5.2,6.7,0.7,1.5,0.6,4.0,1151880.0,1583780.556578
29632,1.1,1.3,7.1,4.4,0.8,6.6,10.6,7.3,1.6,12.1,7.9,7.5,4.6,7.6,1.3,5.3,3.5,1.2,3.2,3.1,17.0,2.8,17.5,7.7,0.5,12.6,18.8,19.0,9.7,10.1,1.1,0.9,1.3,4.6,1039630.0,1361068.83772
29633,1.1,1.6,3.0,4.4,1.1,7.3,8.5,6.0,1.7,13.1,5.0,9.0,3.9,6.4,1.3,3.0,2.6,2.2,3.3,4.5,6.9,2.4,10.2,7.5,1.3,13.4,13.1,10.0,6.2,5.6,0.9,1.5,0.8,3.8,1209298.0,1580859.004858
29634,2.0,1.4,3.9,4.3,1.2,5.3,12.5,6.2,2.3,13.0,7.1,8.1,3.8,7.4,1.4,3.4,2.4,3.0,2.6,5.1,7.3,2.4,10.1,7.4,1.7,13.3,14.8,9.2,7.1,6.5,1.2,1.5,0.6,3.9,1111926.0,1370771.135855
29635,1.1,1.3,4.0,3.8,0.6,6.6,12.7,6.5,1.6,11.4,5.7,9.1,3.5,6.7,1.0,3.5,2.4,1.9,3.1,4.2,7.8,2.3,12.3,8.8,1.1,10.9,14.3,10.5,5.7,4.9,0.8,1.2,0.6,5.3,1244565.0,1726617.308802
29656,0.8,1.1,2.5,3.0,0.8,4.4,7.1,5.2,1.2,7.6,4.0,5.1,4.2,5.6,0.5,1.6,1.7,1.6,1.6,3.0,4.1,1.5,5.5,5.0,0.6,10.6,9.0,6.8,3.7,4.9,1.3,0.5,0.5,3.1,1115110.0,1110282.06834
29657,1.7,1.5,3.9,3.1,0.8,6.3,11.7,6.0,2.2,13.2,7.7,4.8,4.3,5.7,0.6,2.5,2.9,1.6,1.6,2.7,9.5,2.5,12.3,8.3,1.8,13.2,13.6,10.6,5.8,7.8,1.1,0.9,0.4,3.5,1240615.0,1682400.283694
29658,0.6,0.8,2.1,4.4,0.6,4.6,8.0,5.4,1.5,11.0,4.3,6.8,3.2,4.4,0.8,1.3,1.4,1.6,2.2,3.4,10.4,1.3,10.9,4.5,0.6,10.8,12.3,8.9,2.8,4.8,1.0,0.5,0.4,2.4,1234182.0,1633950.547285
29659,1.4,0.5,2.4,3.6,0.8,3.9,10.0,6.6,1.7,9.7,5.2,6.3,3.2,6.7,0.5,1.6,2.1,1.7,2.6,2.8,12.4,2.0,8.7,6.5,0.7,9.0,9.9,10.6,3.9,6.8,0.8,1.3,0.4,2.6,1156782.0,1204965.32414
29660,1.1,1.0,2.9,4.7,0.9,4.7,9.5,7.3,2.3,13.5,7.0,8.0,4.6,5.5,1.0,1.8,1.6,2.1,3.0,4.2,6.0,2.9,6.6,8.5,0.9,13.0,12.3,8.3,4.2,6.4,1.1,1.3,0.5,3.4,1314638.0,1369201.829293
29661,0.8,0.7,1.9,2.8,0.4,3.3,6.4,5.1,1.6,8.6,4.9,5.3,2.7,5.3,0.4,1.6,1.7,1.4,2.6,2.4,10.5,1.9,6.5,5.0,0.2,10.4,9.6,7.2,4.2,6.0,0.7,1.1,0.5,3.5,1111024.0,1253784.610886
29662,1.2,0.6,2.4,2.9,0.5,3.8,9.8,4.6,1.7,7.4,5.2,5.0,3.4,4.0,0.6,2.3,1.5,1.4,1.7,2.8,8.7,2.0,7.7,5.6,0.9,7.2,8.5,7.2,3.5,4.3,1.2,1.2,0.3,2.4,1158596.0,1646487.869488
29664,1.0,1.0,2.5,3.8,0.6,4.9,8.4,6.1,1.4,9.4,4.2,6.0,3.0,6.1,0.7,1.7,2.3,1.7,2.9,2.6,11.8,2.3,9.0,6.1,1.4,12.8,10.5,8.4,4.0,6.6,0.8,1.2,0.4,4.5,1189209.0,1185516.726355
29665,0.5,0.5,3.1,2.8,0.8,4.3,7.9,6.0,1.8,8.6,3.9,7.1,4.3,6.3,0.6,1.6,1.5,0.8,2.1,2.5,5.0,1.6,5.8,5.2,0.9,8.6,9.1,5.8,3.9,5.3,0.9,1.3,0.3,3.7,1120158.0,1413854.771448
29666,0.7,1.3,2.8,3.1,0.9,5.4,6.9,5.5,2.1,9.8,4.7,6.7,3.6,5.6,0.6,2.1,2.1,1.6,2.0,3.4,6.6,1.8,7.6,6.4,0.8,11.7,10.0,7.3,3.9,5.5,1.3,1.1,0.5,4.2,1386851.0,1624663.865999
29667,1.0,0.9,3.3,3.3,1.3,5.0,10.0,7.3,2.1,11.2,5.0,6.8,3.1,5.7,0.8,2.4,2.1,2.1,3.0,2.7,6.1,1.8,8.0,8.0,1.1,10.9,11.6,8.0,5.2,5.2,0.9,1.3,0.4,4.9,1452136.0,1580854.722918
29668,1.0,1.0,3.0,3.3,0.4,4.4,9.4,4.8,1.6,9.6,6.1,6.1,3.7,4.3,0.5,1.5,1.6,1.6,1.3,3.1,4.1,2.2,5.2,5.8,0.8,10.2,10.0,6.2,5.1,5.6,0.6,0.7,0.4,2.7,996286.0,1351733.208481
29669,0.9,0.5,2.3,4.3,0.9,4.5,10.1,6.1,2.0,10.9,4.4,6.0,4.0,5.4,0.4,2.3,2.5,1.4,3.0,2.0,7.9,2.2,8.2,8.2,0.6,11.3,10.7,12.2,4.4,7.8,0.6,1.3,0.4,2.9,1036547.0,1570867.914908
29670,0.6,0.8,1.8,2.6,0.8,3.6,7.5,4.6,1.3,8.3,4.7,5.0,3.4,3.8,0.4,1.5,1.2,1.0,1.6,2.1,2.9,1.6,3.8,4.8,0.6,9.0,8.3,6.0,2.5,3.9,0.6,1.0,0.4,2.7,1145378.0,1438007.436156
29671,0.8,0.9,4.0,3.5,0.6,5.6,9.3,5.2,1.2,12.8,4.5,5.7,3.7,6.0,0.5,2.3,1.6,1.4,1.8,2.7,7.1,1.8,8.9,6.1,1.1,13.1,13.1,7.9,4.1,6.4,1.2,1.6,0.4,4.0,1285436.0,1477897.113086
29674,0.7,0.9,2.7,2.6,0.4,3.7,9.1,5.1,1.7,6.6,4.4,4.4,2.7,4.9,0.7,1.4,1.4,1.2,1.5,1.5,12.4,1.9,6.8,5.8,0.7,7.8,8.7,8.0,4.3,5.1,0.8,1.1,0.3,1.9,1013391.0,1202300.289324
29675,1.0,0.8,2.3,3.2,0.2,4.7,7.1,5.3,1.8,8.8,5.1,6.4,2.4,4.8,0.4,1.6,1.6,1.6,3.4,2.6,4.8,1.1,6.5,4.9,0.7,9.8,8.0,6.4,3.2,5.1,0.8,0.7,0.5,3.1,1155958.0,1464993.813177
29676,1.0,0.7,2.1,3.1,0.4,4.3,6.4,5.0,1.3,8.0,4.8,3.7,2.9,5.7,0.6,1.1,1.4,1.3,1.5,1.7,4.7,1.2,9.5,5.0,0.6,8.8,8.7,7.8,4.0,5.4,0.9,0.8,0.5,3.1,1133070.0,1486911.608861
29677,0.9,0.7,3.6,3.2,0.2,5.3,7.4,4.9,1.5,9.6,4.1,6.3,3.0,5.2,0.4,1.7,2.2,2.4,2.8,2.8,13.7,1.9,10.7,6.8,0.9,10.4,10.4,8.0,4.2,7.8,0.8,0.8,0.7,3.6,1141122.0,1332740.295507
29678,1.1,0.9,2.2,3.2,1.4,5.0,7.8,6.2,1.8,11.0,5.9,5.2,4.6,5.9,0.9,1.6,1.8,2.2,1.7,2.4,14.8,1.7,14.6,5.1,0.6,10.9,10.6,8.1,4.7,7.2,0.7,1.3,0.5,4.3,1257974.0,1276286.283261
29679,0.8,1.2,3.4,3.5,0.5,4.3,10.9,6.8,1.6,9.8,4.7,5.0,3.4,5.7,0.5,2.0,2.1,2.1,3.5,2.3,6.4,2.1,6.1,6.5,0.7,11.8,9.7,7.8,5.0,7.7,0.8,0.7,0.4,4.0,1253317.0,1277470.244141
29728,1.9,2.2,8.6,4.9,0.2,6.4,13.4,7.1,2.6,14.9,8.1,8.0,7.5,8.9,0.0,5.6,3.4,2.6,4.0,4.3,13.1,3.3,14.6,7.7,1.9,24.6,23.8,13.4,9.8,7.7,0.9,1.3,1.3,6.8,1068385.0,1445996.878854
29729,1.5,0.9,3.5,3.7,0.8,6.1,8.3,7.6,1.3,8.9,5.9,7.4,3.8,6.9,1.0,2.5,2.1,1.6,3.1,2.6,5.5,2.5,8.3,6.8,1.5,12.9,15.8,8.5,5.7,5.4,1.0,1.3,0.6,3.8,1268376.0,1599698.028572
29730,1.0,1.4,3.7,3.3,1.0,5.7,8.8,4.6,2.4,10.1,5.3,7.2,4.3,5.0,0.8,2.5,2.2,1.5,2.7,2.8,5.5,2.4,8.5,6.5,1.4,12.3,11.9,9.2,5.8,6.0,0.8,1.2,0.7,5.3,1175999.0,1237307.717257
29731,1.0,1.3,3.8,3.3,0.5,4.7,8.6,5.3,1.7,10.7,5.2,7.0,3.8,5.7,0.9,2.2,1.4,1.5,2.3,2.6,4.8,2.3,7.2,8.3,0.8,10.1,12.0,7.2,4.1,6.3,0.9,0.8,0.4,4.1,1324581.0,1626332.457642
29732,0.8,1.0,2.4,4.0,0.8,6.0,8.5,5.1,1.8,9.5,4.9,6.2,3.7,5.1,0.8,1.5,2.2,1.2,2.1,2.9,6.5,2.2,6.7,8.1,0.8,12.0,10.3,10.8,4.7,7.1,0.9,1.1,0.5,3.4,1151296.0,1423486.930392
29733,1.4,1.2,3.0,4.4,0.7,6.9,12.0,5.2,1.8,11.7,6.4,10.7,5.4,7.3,0.9,2.2,2.1,2.1,2.7,4.1,7.3,2.4,7.5,7.7,1.3,13.9,13.0,9.9,5.4,6.7,1.3,2.1,0.6,3.6,1228439.0,1513701.537206
29734,2.3,1.6,5.7,5.2,2.1,7.0,14.9,6.8,3.0,13.6,6.2,13.0,5.6,10.8,1.9,3.9,3.0,2.4,3.1,4.9,9.2,3.1,16.1,11.0,1.0,14.2,16.5,15.3,9.8,9.8,1.1,2.1,1.0,4.9,1144632.0,1548401.501495
29735,1.2,1.6,4.0,3.2,0.4,4.9,9.2,6.1,1.7,10.8,7.4,8.2,4.3,5.9,0.6,2.0,2.5,1.9,2.9,3.3,5.7,2.7,7.1,7.8,1.3,11.7,12.4,9.4,5.5,5.7,1.0,0.9,0.6,3.7,1363353.0,1625334.447972
29736,0.9,1.3,5.3,4.2,1.0,7.3,10.0,7.5,1.8,11.0,5.2,8.3,4.7,7.3,0.8,3.0,2.2,2.2,2.3,4.5,9.0,2.7,11.3,7.1,1.3,13.1,15.2,10.0,8.4,8.1,1.7,2.0,0.8,4.5,1210710.0,1560952.519069
29737,1.3,0.9,3.2,3.0,0.6,4.7,8.1,6.2,1.4,9.6,4.9,4.6,5.4,5.8,0.4,2.4,1.9,1.9,2.8,2.5,5.6,2.3,6.9,7.0,1.1,10.7,13.1,8.6,6.2,6.5,1.0,0.8,0.5,3.9,1127543.0,1409132.912751
29738,1.5,0.9,2.9,3.1,1.0,5.9,13.2,6.1,1.4,10.8,5.5,6.9,4.9,6.7,0.9,3.3,2.3,1.9,3.7,3.3,8.0,2.4,8.5,8.6,1.3,11.8,15.2,11.6,6.2,7.0,1.1,1.2,0.5,6.5,1265183.0,1522747.199314
29739,1.2,2.0,2.7,3.9,0.8,4.7,8.6,5.5,1.5,7.5,6.8,5.8,4.2,4.7,0.7,1.9,3.6,2.1,2.7,2.8,5.8,2.3,7.6,6.4,1.2,10.3,10.7,8.9,5.1,5.8,0.9,1.2,0.5,3.6,1259485.0,1469062.702676
29740,1.0,0.8,2.6,3.6,0.7,4.3,9.4,5.3,1.6,9.9,5.0,7.7,3.3,5.7,1.3,2.0,2.0,0.9,1.5,3.5,6.1,2.0,6.7,6.9,0.9,8.9,11.7,9.7,5.1,4.8,0.7,1.0,0.3,3.4,1121076.0,1334328.621712
29741,0.9,2.3,7.0,3.8,1.7,4.9,13.6,5.3,2.7,11.2,4.9,5.6,5.0,6.3,0.9,3.1,2.8,1.7,2.6,3.0,16.4,2.2,13.6,8.1,1.0,11.8,14.6,12.1,7.6,9.3,0.6,2.2,0.8,3.7,956579.0,1425132.509415
29742,0.6,1.2,1.8,4.7,1.7,5.1,12.4,3.9,1.4,10.4,5.9,3.8,3.8,8.1,1.1,4.8,2.0,1.5,2.2,2.6,11.7,2.7,11.1,6.0,0.6,8.2,16.2,14.8,5.1,9.8,0.9,1.5,0.6,3.2,828028.0,1427499.15696
29743,0.8,1.3,3.6,3.2,1.3,5.0,9.6,5.7,2.0,9.4,4.9,6.3,4.6,6.4,1.1,2.5,1.9,1.3,3.2,3.3,5.2,1.7,6.5,6.4,1.0,13.0,12.4,9.4,6.0,7.2,1.0,1.0,0.8,3.7,1039447.0,1286137.33096
29744,1.1,1.0,3.7,5.7,0.7,4.8,12.0,6.5,1.6,12.0,6.9,7.6,4.0,6.6,1.2,3.2,2.7,1.7,2.6,4.3,7.8,2.8,8.7,8.6,1.2,13.0,15.6,11.8,6.5,7.3,0.7,1.1,0.7,8.4,1120483.0,1395659.658842
29745,1.8,1.5,6.4,3.9,1.0,6.5,7.9,6.2,1.4,9.2,6.2,7.8,4.5,8.8,1.7,4.9,2.0,1.8,3.1,4.1,8.6,2.1,15.9,7.1,0.7,12.5,20.1,8.6,6.8,5.4,0.9,1.8,0.6,4.7,1065252.0,1333052.308107
29746,1.4,0.8,3.3,3.0,0.6,4.3,8.7,5.1,1.6,8.7,5.9,6.1,3.4,5.4,0.7,1.9,1.6,1.7,1.9,3.4,4.5,1.9,6.0,6.7,1.4,8.7,11.6,8.4,5.8,7.0,0.6,0.8,0.6,4.3,1121970.0,1387826.89137
29747,1.2,0.9,2.1,3.2,0.6,4.3,7.9,4.9,1.3,8.9,4.0,6.4,3.9,5.9,0.5,1.9,1.3,1.7,2.4,2.9,5.0,2.2,5.4,4.8,1.0,10.6,11.1,8.4,4.2,6.5,0.9,1.3,0.4,2.6,1112411.0,1288333.224916
29748,0.8,1.4,3.3,3.2,1.0,4.4,7.4,4.5,1.5,6.5,3.1,5.9,2.2,3.9,0.7,1.7,1.6,1.0,1.3,2.8,6.3,2.3,5.3,5.6,2.0,9.6,10.1,8.0,4.1,5.6,0.7,1.0,0.5,4.5,1064515.0,1244295.394963
29749,0.9,1.2,3.4,3.0,0.9,4.6,7.3,4.6,1.3,7.8,5.4,6.3,3.2,4.7,0.8,3.8,1.5,1.2,1.7,2.7,7.5,2.1,5.9,6.1,1.0,10.3,11.4,6.7,5.5,5.8,1.1,1.6,0.4,3.4,1073095.0,1294454.175381
29750,1.0,0.8,3.0,3.9,0.7,5.0,8.3,5.5,1.4,8.4,5.3,7.1,4.5,6.0,0.7,2.1,2.0,1.3,2.3,2.7,5.1,2.1,6.0,7.3,1.0,12.0,13.4,8.1,5.3,5.8,1.4,1.3,0.4,4.1,1245423.0,1371270.336661
29751,1.3,1.7,5.4,3.9,1.6,4.9,12.3,4.8,2.5,9.5,4.3,8.2,4.0,7.0,1.5,4.6,2.3,1.3,2.5,2.6,12.0,3.2,13.1,10.1,1.1,10.2,15.3,15.4,8.3,9.3,1.8,1.9,0.6,4.1,939303.0,1462187.129313
29752,1.1,1.6,4.1,4.5,2.0,5.4,12.7,6.6,1.7,12.1,4.8,6.4,5.4,5.3,0.9,2.9,2.1,1.9,2.6,2.7,10.1,2.1,9.3,8.4,1.5,15.3,16.6,11.3,5.0,6.3,1.1,1.0,0.4,5.0,1302278.0,1575994.429733
29753,1.1,0.9,2.6,3.6,0.7,3.8,9.8,5.6,1.3,9.6,5.7,7.3,4.3,4.7,0.7,2.4,2.1,2.1,2.1,2.9,5.7,2.0,6.1,6.3,0.6,12.9,12.1,8.2,4.5,5.4,0.5,0.9,0.4,3.3,1187852.0,1283170.710707
29754,0.9,0.9,2.8,2.9,0.5,4.3,8.1,4.0,1.3,8.4,4.1,5.0,3.2,4.3,0.8,1.8,1.7,1.4,2.0,1.8,4.7,1.8,5.9,6.5,1.5,10.8,10.7,9.6,4.4,3.6,0.8,1.2,0.7,3.7,1043250.0,1176049.797727
29755,1.0,0.8,3.6,3.5,1.0,4.6,9.4,4.3,1.6,9.7,6.7,7.2,3.4,6.3,0.5,2.8,2.8,1.4,3.0,2.8,5.7,2.3,8.4,7.6,1.0,10.7,13.3,9.7,6.1,6.2,1.3,1.0,0.5,3.6,1279263.0,1530228.196307
