rh.aparc.volume,rh_bankssts_volume,rh_caudalanteriorcingulate_volume,rh_caudalmiddlefrontal_volume,rh_cuneus_volume,rh_entorhinal_volume,rh_fusiform_volume,rh_inferiorparietal_volume,rh_inferiortemporal_volume,rh_isthmuscingulate_volume,rh_lateraloccipital_volume,rh_lateralorbitofrontal_volume,rh_lingual_volume,rh_medialorbitofrontal_volume,rh_middletemporal_volume,rh_parahippocampal_volume,rh_paracentral_volume,rh_parsopercularis_volume,rh_parsorbitalis_volume,rh_parstriangularis_volume,rh_pericalcarine_volume,rh_postcentral_volume,rh_posteriorcingulate_volume,rh_precentral_volume,rh_precuneus_volume,rh_rostralanteriorcingulate_volume,rh_rostralmiddlefrontal_volume,rh_superiorfrontal_volume,rh_superiorparietal_volume,rh_superiortemporal_volume,rh_supramarginal_volume,rh_frontalpole_volume,rh_temporalpole_volume,rh_transversetemporal_volume,rh_insula_volume,BrainSegVolNotVent,eTIV
51148,2212.0,1614.0,6025.0,2997.0,1658.0,9387.0,15543.0,9238.0,2415.0,11544.0,7909.0,7134.0,5624.0,12078.0,1823.0,4978.0,4304.0,3450.0,4958.0,2517.0,7750.0,3058.0,12826.0,10449.0,1999.0,14687.0,23735.0,12494.0,11235.0,9667.0,1194.0,2779.0,911.0,6746.0,1064396.0,1347749.575347
51149,1781.0,1515.0,6523.0,3709.0,1385.0,9472.0,12234.0,8690.0,2282.0,11117.0,7482.0,6819.0,5750.0,11879.0,1606.0,3319.0,3205.0,3342.0,4721.0,2364.0,9277.0,2362.0,14412.0,12498.0,1189.0,16556.0,23837.0,13004.0,12286.0,9531.0,1329.0,2811.0,750.0,6050.0,1067463.0,1343141.365853
51150,2076.0,2305.0,5914.0,3547.0,1615.0,8886.0,15021.0,11934.0,2891.0,12116.0,8313.0,7886.0,5816.0,14610.0,2010.0,3878.0,3728.0,3222.0,5106.0,2378.0,10540.0,3129.0,15073.0,12009.0,2358.0,17719.0,24704.0,13885.0,12824.0,10663.0,1243.0,2682.0,1171.0,6660.0,1205639.0,1552711.530618
51151,2387.0,2336.0,5912.0,2994.0,2267.0,10846.0,15754.0,13231.0,2315.0,16608.0,9104.0,8903.0,6941.0,15030.0,1771.0,4428.0,5874.0,3237.0,5962.0,2403.0,10382.0,3613.0,13469.0,11873.0,2330.0,19147.0,26508.0,14703.0,12998.0,13549.0,1450.0,2917.0,959.0,7652.0,1405463.0,1673166.677344
51152,1803.0,1453.0,6160.0,4957.0,1605.0,9190.0,14227.0,11236.0,2577.0,14027.0,7928.0,8609.0,6521.0,12996.0,1794.0,4511.0,4219.0,3408.0,4996.0,3082.0,9755.0,3466.0,15437.0,10409.0,1682.0,20270.0,28374.0,13071.0,13320.0,10496.0,1559.0,2694.0,995.0,7106.0,1191328.0,1574957.64795
51153,2037.0,2199.0,7044.0,4204.0,2008.0,9996.0,15693.0,10813.0,2643.0,14253.0,8268.0,8454.0,6471.0,12532.0,2052.0,4904.0,4073.0,3304.0,6057.0,2660.0,11496.0,3685.0,14406.0,10476.0,1833.0,16609.0,25969.0,13239.0,12235.0,10063.0,1377.0,3090.0,1149.0,6063.0,1247736.0,1576149.775912
51154,1873.0,1399.0,6167.0,3895.0,1341.0,8231.0,9518.0,8541.0,2278.0,12601.0,7581.0,7019.0,5305.0,11138.0,2077.0,4749.0,4056.0,3006.0,3649.0,2486.0,8905.0,3542.0,14774.0,10551.0,2165.0,15002.0,23592.0,11949.0,12887.0,11433.0,806.0,2223.0,878.0,6953.0,1115346.0,1441282.714064
51155,2509.0,2752.0,7326.0,3284.0,1581.0,10745.0,17204.0,12583.0,2662.0,12837.0,9286.0,8284.0,6728.0,12807.0,2126.0,4602.0,4681.0,3643.0,5845.0,3138.0,10492.0,3798.0,16617.0,11521.0,2476.0,23812.0,24893.0,12593.0,14574.0,10614.0,1096.0,2626.0,1091.0,7117.0,1273037.0,1574435.066136
51156,2542.0,1860.0,7947.0,4323.0,1734.0,10087.0,16643.0,12451.0,2783.0,13106.0,8216.0,8989.0,7229.0,12733.0,2123.0,4407.0,4902.0,3026.0,4967.0,2928.0,9224.0,3539.0,14492.0,11921.0,1594.0,19027.0,26666.0,14113.0,13436.0,12218.0,1371.0,3016.0,1068.0,6732.0,1266072.0,1622414.919128
51159,2302.0,1728.0,7007.0,4123.0,1690.0,9707.0,13690.0,13879.0,2794.0,17418.0,8849.0,7837.0,6780.0,16677.0,1732.0,4650.0,5720.0,3947.0,5508.0,2391.0,11605.0,3207.0,13494.0,15353.0,1511.0,22847.0,33420.0,15605.0,13972.0,12051.0,1946.0,2881.0,904.0,6581.0,1213603.0,1523366.377079
51160,1440.0,2248.0,6471.0,4082.0,1130.0,5393.0,18065.0,4071.0,3429.0,14730.0,5467.0,9988.0,4513.0,5308.0,1865.0,3928.0,3562.0,2199.0,3762.0,2658.0,8775.0,3110.0,11849.0,11785.0,1674.0,15928.0,22778.0,14912.0,8475.0,7574.0,1317.0,1163.0,755.0,5638.0,934856.0,1156173.598654
51161,1798.0,3736.0,6457.0,3729.0,1753.0,7930.0,20249.0,7234.0,3493.0,15176.0,8338.0,8987.0,7064.0,10726.0,2327.0,4793.0,3935.0,2903.0,6059.0,2377.0,8114.0,5077.0,14045.0,13616.0,2729.0,24819.0,27017.0,16776.0,11492.0,10066.0,1821.0,2185.0,1168.0,8308.0,1235968.0,1444360.746732
51162,1755.0,2740.0,5048.0,3246.0,335.0,8399.0,14830.0,6486.0,2996.0,11117.0,6631.0,4487.0,5704.0,7643.0,1344.0,4039.0,3691.0,2450.0,3629.0,1512.0,8599.0,3769.0,11091.0,11011.0,2415.0,17436.0,27834.0,13515.0,7391.0,7226.0,1514.0,1823.0,755.0,6987.0,990531.0,1162877.90221
51163,2277.0,2995.0,6773.0,4445.0,1888.0,7603.0,21739.0,8122.0,3840.0,18273.0,8739.0,8737.0,6426.0,11254.0,1942.0,6125.0,3915.0,4176.0,6073.0,3131.0,10104.0,5090.0,15946.0,15595.0,2426.0,27040.0,35996.0,18145.0,12334.0,12209.0,1742.0,1553.0,965.0,8730.0,1340872.0,1460131.17107
51164,1437.0,1863.0,7777.0,2853.0,895.0,7699.0,12785.0,6043.0,3402.0,12414.0,8106.0,7340.0,6959.0,6541.0,1843.0,4475.0,3670.0,3411.0,5120.0,1764.0,9334.0,3698.0,14200.0,13778.0,1492.0,20392.0,28592.0,17910.0,8289.0,9469.0,2268.0,1327.0,849.0,5997.0,1016688.0,1290024.50655
51165,1817.0,2729.0,6304.0,4661.0,1111.0,10351.0,12009.0,6208.0,2935.0,16595.0,5257.0,7613.0,6868.0,5717.0,2351.0,4231.0,3605.0,3533.0,3726.0,3474.0,8331.0,3637.0,12884.0,13477.0,1339.0,19750.0,27464.0,16643.0,7266.0,9281.0,2232.0,1661.0,721.0,7785.0,1061746.0,1339146.354523
51166,1705.0,1313.0,7279.0,4066.0,737.0,6542.0,15319.0,4542.0,3369.0,14378.0,6479.0,8513.0,5118.0,6269.0,1443.0,4363.0,3188.0,2536.0,2125.0,2696.0,8643.0,3829.0,12680.0,14313.0,1668.0,16907.0,25742.0,17596.0,7480.0,8435.0,1752.0,531.0,767.0,5355.0,1009505.0,1289047.740693
51167,1972.0,3095.0,9600.0,4651.0,2254.0,7007.0,13936.0,8690.0,2894.0,14320.0,10251.0,8687.0,7647.0,8616.0,2658.0,5761.0,4697.0,4125.0,4271.0,2516.0,10704.0,5229.0,16193.0,13250.0,2332.0,21076.0,34928.0,18916.0,9616.0,10887.0,1596.0,3769.0,1011.0,7058.0,1219938.0,1372262.339749
51168,2251.0,4254.0,10137.0,3700.0,1755.0,8341.0,18696.0,9145.0,3771.0,13457.0,10561.0,6853.0,7456.0,11257.0,2131.0,5906.0,5039.0,3647.0,5856.0,2206.0,9642.0,5285.0,15488.0,13367.0,3140.0,22431.0,29601.0,14670.0,11119.0,8579.0,1564.0,3497.0,921.0,7557.0,1295530.0,1411853.350909
51169,1795.0,2209.0,5979.0,3284.0,1369.0,7735.0,18092.0,8772.0,3057.0,15291.0,7240.0,7065.0,5322.0,11720.0,1656.0,4533.0,4225.0,2487.0,4051.0,2196.0,9039.0,3895.0,12408.0,12183.0,1964.0,13891.0,20403.0,13268.0,10909.0,12545.0,909.0,1662.0,970.0,6862.0,1082574.0,1314349.190912
51170,2465.0,1387.0,5362.0,3939.0,1846.0,7901.0,13338.0,7400.0,2513.0,12027.0,5418.0,8232.0,4350.0,8017.0,2587.0,3694.0,2652.0,2781.0,3057.0,2954.0,7561.0,3015.0,11109.0,10479.0,960.0,13802.0,18529.0,11934.0,10087.0,8495.0,911.0,976.0,763.0,6005.0,955373.0,1238204.146945
51171,2428.0,2667.0,4939.0,3986.0,2529.0,10987.0,19565.0,12348.0,2752.0,14168.0,10624.0,6866.0,8105.0,11564.0,2094.0,5251.0,4292.0,4554.0,7034.0,2292.0,10413.0,5509.0,15284.0,13147.0,2650.0,19423.0,27401.0,17635.0,14553.0,9168.0,1559.0,2668.0,1250.0,8349.0,1195381.0,1418248.884404
51172,2173.0,3422.0,6922.0,4045.0,1953.0,10102.0,19954.0,12462.0,3893.0,14918.0,7209.0,8482.0,6416.0,13406.0,2347.0,3085.0,4988.0,2706.0,4896.0,1916.0,8958.0,3606.0,12588.0,13151.0,2814.0,18338.0,23069.0,14896.0,13464.0,9866.0,1810.0,1783.0,993.0,8351.0,1224424.0,1499017.503212
51173,1726.0,1255.0,4475.0,2393.0,1601.0,8890.0,20202.0,8388.0,3351.0,14172.0,5124.0,6532.0,4401.0,10873.0,1620.0,4620.0,3534.0,1648.0,3298.0,1863.0,9435.0,4181.0,10538.0,10384.0,1525.0,12002.0,18361.0,13727.0,8770.0,11266.0,1140.0,1217.0,611.0,6483.0,939210.0,1358203.826636
51174,1613.0,1924.0,2803.0,3272.0,1347.0,7965.0,12021.0,8577.0,2263.0,11863.0,5521.0,7251.0,4078.0,6736.0,1648.0,2754.0,2940.0,1803.0,2653.0,1899.0,7430.0,3140.0,11074.0,8637.0,1925.0,8570.0,14430.0,8714.0,6672.0,7884.0,1459.0,1242.0,590.0,5758.0,917840.0,1346991.947213
51175,2365.0,1328.0,5286.0,3480.0,480.0,6498.0,16660.0,7312.0,3396.0,13938.0,4661.0,6871.0,3209.0,9747.0,1541.0,4282.0,4108.0,1438.0,4122.0,1626.0,7652.0,3985.0,11402.0,10955.0,1160.0,11221.0,22420.0,14887.0,9131.0,11417.0,1067.0,737.0,899.0,6582.0,1035128.0,1097395.913034
51176,1340.0,4.0,3144.0,1296.0,2025.0,6223.0,13849.0,4990.0,2728.0,8856.0,3992.0,2826.0,1222.0,9328.0,1299.0,3632.0,4342.0,1904.0,4483.0,2049.0,8254.0,1759.0,10191.0,9177.0,7.0,12727.0,10294.0,11514.0,8251.0,5540.0,527.0,1237.0,599.0,5062.0,826062.0,1289165.903679
51177,2479.0,2711.0,6863.0,4117.0,2275.0,11367.0,21556.0,11382.0,4029.0,15988.0,7612.0,8744.0,6018.0,15587.0,2119.0,5395.0,3280.0,3815.0,5602.0,2405.0,8759.0,4363.0,13917.0,14524.0,2616.0,17442.0,27010.0,16757.0,11591.0,8364.0,1550.0,1257.0,1069.0,7422.0,1199523.0,1503588.649026
51178,2558.0,2180.0,6642.0,3846.0,2262.0,10804.0,22337.0,9537.0,2764.0,13515.0,7425.0,7431.0,5802.0,12622.0,1826.0,4734.0,4199.0,3426.0,4936.0,2060.0,8909.0,4297.0,14046.0,11037.0,2156.0,18704.0,26401.0,15916.0,10127.0,9851.0,1389.0,1700.0,885.0,7719.0,1167515.0,1334073.838735
51179,1933.0,2324.0,5236.0,3073.0,1616.0,10241.0,20084.0,9792.0,3046.0,15070.0,8824.0,6807.0,6582.0,10658.0,2231.0,3862.0,3577.0,2814.0,5149.0,1609.0,10181.0,3711.0,13093.0,12938.0,1684.0,15840.0,20491.0,15427.0,10541.0,10658.0,1211.0,684.0,863.0,6616.0,1071076.0,1370926.723285
51180,2253.0,2682.0,9490.0,3923.0,1814.0,10420.0,18485.0,7878.0,3519.0,11884.0,8528.0,8164.0,6756.0,8338.0,2453.0,6239.0,5049.0,3467.0,4706.0,1787.0,10564.0,5157.0,15734.0,12174.0,2491.0,21521.0,33019.0,16179.0,11144.0,9248.0,1436.0,1739.0,922.0,7577.0,1112813.0,1249853.25692
51181,1997.0,3941.0,6770.0,4354.0,1681.0,9225.0,17370.0,5718.0,4198.0,18242.0,8830.0,9592.0,7137.0,6807.0,2274.0,6470.0,4093.0,4449.0,6069.0,2625.0,12956.0,4670.0,16023.0,16229.0,3031.0,26227.0,33451.0,21057.0,10804.0,9433.0,2285.0,1361.0,1050.0,9143.0,1227125.0,1350296.863614
51182,1482.0,2231.0,7601.0,3340.0,1073.0,6475.0,14119.0,3767.0,3003.0,13792.0,7574.0,7333.0,5330.0,6880.0,1643.0,5213.0,4272.0,3464.0,4639.0,2495.0,9690.0,3793.0,13832.0,11572.0,1910.0,15912.0,28356.0,14369.0,8235.0,11062.0,1914.0,1051.0,753.0,6932.0,986822.0,1129215.293165
51183,2035.0,1972.0,6184.0,3673.0,1609.0,8592.0,16082.0,6446.0,3481.0,15206.0,6801.0,7903.0,4672.0,7407.0,2124.0,4222.0,5165.0,2424.0,4006.0,2331.0,9051.0,3846.0,13335.0,11792.0,1709.0,21154.0,24827.0,13496.0,9785.0,9918.0,1798.0,2159.0,1057.0,6704.0,1030626.0,1205427.065264
51184,1809.0,1536.0,7432.0,4034.0,1627.0,7197.0,16528.0,5570.0,2542.0,15061.0,5478.0,8772.0,5091.0,7358.0,1833.0,4675.0,3666.0,2014.0,4670.0,3194.0,9380.0,3288.0,12643.0,13801.0,1650.0,16129.0,26087.0,16373.0,8781.0,9518.0,1073.0,1358.0,911.0,6933.0,1046391.0,1288038.950098
51185,1851.0,1868.0,8370.0,6070.0,1670.0,8505.0,16041.0,5439.0,3309.0,16301.0,6488.0,9369.0,5739.0,6960.0,2432.0,4854.0,4369.0,1938.0,4224.0,3431.0,9366.0,4049.0,13558.0,13254.0,1823.0,21451.0,30448.0,15553.0,8349.0,7832.0,1901.0,2062.0,737.0,7755.0,1125064.0,1337390.561038
51186,1302.0,2354.0,5873.0,3857.0,507.0,5010.0,8310.0,2722.0,2746.0,9231.0,5492.0,7007.0,3916.0,3893.0,1430.0,5532.0,3109.0,1575.0,4509.0,2113.0,8515.0,3834.0,10231.0,13833.0,1482.0,14515.0,27876.0,14222.0,6666.0,7047.0,1571.0,1400.0,445.0,4195.0,885985.0,825214.244293
51187,1925.0,1849.0,6309.0,3876.0,1800.0,7757.0,13421.0,5178.0,3251.0,12403.0,7632.0,8573.0,5554.0,8682.0,1827.0,5159.0,4969.0,3133.0,4914.0,2784.0,9192.0,3574.0,13886.0,14758.0,1691.0,16434.0,27550.0,14843.0,9784.0,10947.0,1737.0,2529.0,922.0,6145.0,1095100.0,1195461.313391
51188,1525.0,1941.0,5390.0,3568.0,1386.0,5518.0,14679.0,4015.0,2976.0,12362.0,7581.0,8643.0,5485.0,6237.0,2226.0,4829.0,4037.0,3096.0,5074.0,2491.0,8125.0,3560.0,11357.0,12194.0,2103.0,18335.0,25238.0,14772.0,8166.0,7914.0,1290.0,1488.0,569.0,6431.0,995062.0,1171520.054033
51189,1522.0,2455.0,8030.0,3988.0,1825.0,6852.0,14279.0,7152.0,3418.0,13903.0,6982.0,7450.0,5371.0,7383.0,2029.0,5629.0,4856.0,2572.0,4481.0,2516.0,9601.0,3818.0,14282.0,12471.0,1651.0,18988.0,29674.0,16568.0,9216.0,7581.0,1399.0,1614.0,1002.0,7270.0,1143106.0,1378194.300846
51190,1340.0,2206.0,3803.0,4349.0,999.0,7727.0,8503.0,7657.0,4534.0,10721.0,6069.0,5474.0,4784.0,8405.0,961.0,4072.0,2278.0,3172.0,3850.0,1378.0,10055.0,3330.0,9866.0,12326.0,1700.0,13421.0,21105.0,13638.0,6741.0,8864.0,1147.0,2312.0,553.0,5598.0,954407.0,1314633.93156
51191,1646.0,2401.0,5518.0,4549.0,1270.0,6902.0,9215.0,5680.0,2339.0,11825.0,5573.0,7656.0,4685.0,6007.0,1435.0,4606.0,2685.0,2061.0,2980.0,2101.0,6766.0,3024.0,10556.0,10988.0,1307.0,13916.0,21964.0,12157.0,6268.0,5985.0,1703.0,1256.0,475.0,4590.0,919833.0,1192702.034894
51192,1484.0,2539.0,6359.0,3976.0,1502.0,6907.0,12128.0,5355.0,2230.0,10626.0,7771.0,7983.0,6399.0,8345.0,1742.0,5410.0,5137.0,3962.0,5916.0,2111.0,9252.0,3934.0,13963.0,12457.0,1832.0,16752.0,24507.0,14371.0,9671.0,8185.0,1740.0,1621.0,854.0,7024.0,1047511.0,1257445.987959
51193,1268.0,2518.0,5558.0,3997.0,1756.0,8649.0,17678.0,7871.0,2740.0,14796.0,6357.0,8708.0,6395.0,9111.0,1949.0,4700.0,3009.0,2339.0,2574.0,2382.0,9222.0,3860.0,12136.0,13984.0,1523.0,18130.0,27139.0,17458.0,7966.0,8879.0,2061.0,806.0,677.0,5741.0,1091236.0,1329890.470639
51194,2658.0,1281.0,6257.0,4641.0,3394.0,10709.0,19764.0,12615.0,3437.0,19196.0,7807.0,11382.0,6758.0,16868.0,2653.0,4488.0,4424.0,3889.0,4522.0,3626.0,10672.0,3543.0,13750.0,11870.0,2682.0,23622.0,25801.0,14609.0,13236.0,8394.0,2451.0,1347.0,1019.0,6740.0,1267623.0,1554026.393932
51195,1920.0,1107.0,4766.0,3816.0,1005.0,6231.0,14443.0,6590.0,2911.0,12378.0,4550.0,6738.0,3851.0,7675.0,1519.0,3770.0,3928.0,1518.0,2921.0,2267.0,9997.0,2693.0,11035.0,9881.0,1605.0,12899.0,17619.0,14342.0,8856.0,10596.0,1084.0,815.0,703.0,5111.0,926468.0,1395421.191207
51196,2088.0,1790.0,5072.0,4077.0,2268.0,8376.0,19546.0,11029.0,3602.0,16796.0,5332.0,8841.0,4506.0,11591.0,2012.0,4239.0,4596.0,2302.0,5353.0,2676.0,9165.0,3643.0,11875.0,11998.0,2031.0,13603.0,20892.0,13705.0,12485.0,10647.0,1163.0,1067.0,1034.0,7595.0,1090033.0,1270688.577754
51197,2088.0,2194.0,5189.0,3980.0,1469.0,9202.0,14711.0,6883.0,3174.0,14887.0,5530.0,6817.0,5469.0,10214.0,1791.0,3455.0,3440.0,2671.0,3372.0,2646.0,8789.0,3733.0,12277.0,11747.0,1542.0,12961.0,20855.0,12904.0,8924.0,9850.0,1032.0,2146.0,810.0,6433.0,1015452.0,1261535.169967
51198,2376.0,2596.0,3648.0,4739.0,1764.0,10537.0,17749.0,13624.0,3284.0,17699.0,7957.0,9413.0,6647.0,16253.0,1912.0,3735.0,4253.0,4482.0,4530.0,2990.0,8628.0,3217.0,9584.0,10514.0,2547.0,17099.0,19188.0,13331.0,11199.0,9474.0,2585.0,2465.0,819.0,6761.0,1105333.0,1282739.020271
51199,2066.0,1390.0,4350.0,2962.0,2531.0,8163.0,13754.0,8128.0,2790.0,13936.0,4690.0,6241.0,4963.0,9807.0,1565.0,2763.0,4220.0,2185.0,3658.0,1680.0,7812.0,2429.0,9810.0,9291.0,1084.0,9888.0,15757.0,10195.0,10767.0,8580.0,1150.0,1400.0,951.0,6362.0,938334.0,1385399.44774
51201,3670.0,2373.0,6801.0,3991.0,2169.0,10957.0,15504.0,13921.0,3556.0,15676.0,8641.0,8982.0,7122.0,17997.0,2158.0,4748.0,4271.0,3111.0,5005.0,3282.0,11139.0,4638.0,14994.0,13020.0,1620.0,19738.0,25358.0,14869.0,14155.0,14656.0,1462.0,2488.0,824.0,8006.0,1214605.0,1556612.398554
51202,3414.0,2236.0,7858.0,5337.0,1637.0,11021.0,19744.0,12620.0,4253.0,17150.0,9226.0,8823.0,6837.0,16053.0,2238.0,4497.0,3983.0,4369.0,6615.0,3375.0,11176.0,3891.0,14872.0,14617.0,2166.0,21407.0,30726.0,17244.0,15783.0,12589.0,1554.0,2884.0,1095.0,8281.0,1291779.0,1492756.320888
51203,2675.0,1976.0,6323.0,3907.0,1980.0,10351.0,17817.0,11157.0,2826.0,17094.0,7046.0,8415.0,5160.0,14241.0,2314.0,4327.0,4604.0,2806.0,5382.0,2616.0,10817.0,3345.0,12842.0,11256.0,2176.0,15561.0,23396.0,13392.0,13164.0,10410.0,1539.0,2505.0,832.0,8103.0,1109230.0,1338491.215304
51204,2282.0,2025.0,5431.0,3758.0,1876.0,8607.0,12324.0,10161.0,2599.0,14945.0,7278.0,7833.0,6025.0,11553.0,1648.0,3767.0,3325.0,2607.0,3616.0,2237.0,9289.0,3427.0,13257.0,9899.0,1756.0,13393.0,20464.0,13161.0,11923.0,9472.0,1085.0,2874.0,1043.0,6450.0,995371.0,1131659.418132
51205,2929.0,2422.0,5626.0,3815.0,2946.0,11919.0,16045.0,13329.0,3919.0,13795.0,7982.0,10322.0,5594.0,15577.0,2423.0,4206.0,4183.0,4267.0,7292.0,2804.0,7765.0,3700.0,9471.0,11097.0,2198.0,26798.0,27120.0,9405.0,13750.0,7961.0,1271.0,3138.0,1076.0,8220.0,1193626.0,1503802.695327
51206,3181.0,2284.0,7709.0,4381.0,2103.0,13305.0,19755.0,14515.0,4279.0,15549.0,9602.0,10550.0,6697.0,17340.0,2326.0,5030.0,4632.0,3382.0,6530.0,2893.0,14366.0,3972.0,18115.0,16478.0,2387.0,22193.0,32682.0,16538.0,16784.0,12809.0,1705.0,2998.0,1301.0,8571.0,1433027.0,1799717.318214
51207,2407.0,1915.0,6441.0,3582.0,1551.0,9554.0,17466.0,10838.0,2337.0,12512.0,7622.0,6944.0,5822.0,14670.0,1964.0,4201.0,4223.0,3026.0,5884.0,2229.0,10112.0,3300.0,14534.0,9357.0,1660.0,16568.0,22545.0,12951.0,13084.0,8277.0,1302.0,2833.0,1059.0,6992.0,1067593.0,1242646.979091
51208,1587.0,1653.0,4487.0,2612.0,1503.0,9017.0,16734.0,10437.0,2077.0,10432.0,6615.0,5267.0,5937.0,10703.0,1789.0,3660.0,3580.0,2821.0,4579.0,1595.0,8450.0,2940.0,11758.0,8476.0,1212.0,12174.0,21037.0,13565.0,9637.0,9402.0,1720.0,2567.0,713.0,6815.0,980920.0,1306403.357278
51209,3239.0,2041.0,8124.0,4307.0,2144.0,10150.0,18452.0,9677.0,3091.0,13769.0,8003.0,7207.0,5242.0,13367.0,2081.0,4609.0,3682.0,2300.0,3818.0,2202.0,10829.0,4083.0,13905.0,12136.0,1977.0,15865.0,25323.0,15269.0,12781.0,10844.0,1890.0,2784.0,905.0,7127.0,1128815.0,1424547.381835
51210,2407.0,2673.0,7332.0,4275.0,2452.0,9869.0,16728.0,11393.0,3075.0,14535.0,8111.0,9674.0,6573.0,12994.0,1691.0,4190.0,4770.0,3250.0,4727.0,3232.0,10330.0,3940.0,15484.0,13574.0,2148.0,18913.0,23613.0,16230.0,12403.0,10002.0,1458.0,2374.0,901.0,7494.0,1196529.0,1507440.6783
51211,2611.0,1874.0,8161.0,4627.0,2173.0,10361.0,19717.0,12572.0,3527.0,13844.0,8380.0,9734.0,6556.0,14225.0,1687.0,5342.0,4739.0,2493.0,5673.0,2697.0,12175.0,4843.0,15138.0,14736.0,1739.0,16626.0,24323.0,15906.0,12358.0,14593.0,1152.0,2268.0,1248.0,8114.0,1169086.0,1447782.671456
51212,2264.0,2870.0,8798.0,4219.0,1838.0,10897.0,18808.0,12380.0,3427.0,16013.0,7074.0,7665.0,5760.0,11494.0,2433.0,4816.0,5499.0,3179.0,5432.0,2720.0,9610.0,3988.0,15515.0,13422.0,1772.0,15741.0,21320.0,17974.0,12761.0,13082.0,748.0,3020.0,1243.0,7728.0,1230895.0,1597707.075207
51213,786.0,1205.0,2639.0,2982.0,1079.0,4497.0,9086.0,6177.0,1631.0,10597.0,4062.0,6188.0,4070.0,7048.0,1251.0,3723.0,2185.0,1417.0,2595.0,1397.0,11176.0,1550.0,7978.0,7101.0,958.0,6849.0,12652.0,7417.0,5344.0,12023.0,927.0,1741.0,573.0,4485.0,762465.0,1307391.132441
51214,2883.0,2356.0,5067.0,4502.0,2462.0,12794.0,16609.0,13645.0,2584.0,17771.0,9682.0,9744.0,7174.0,17371.0,2475.0,4921.0,4730.0,3115.0,7740.0,2789.0,10426.0,3567.0,12469.0,9153.0,2321.0,23299.0,34451.0,10198.0,14058.0,9620.0,1644.0,3108.0,951.0,8654.0,1227347.0,1423140.944214
51215,2784.0,2889.0,6227.0,4420.0,2575.0,11205.0,18860.0,12096.0,2550.0,11460.0,8871.0,9535.0,6633.0,14839.0,2345.0,5349.0,4347.0,3298.0,4389.0,2846.0,11648.0,4254.0,14619.0,11771.0,2263.0,16079.0,27615.0,15559.0,14719.0,11463.0,1054.0,3428.0,1092.0,7517.0,1230300.0,1557140.276755
51216,2170.0,2220.0,6952.0,4044.0,1294.0,10089.0,19842.0,12198.0,2874.0,12831.0,8885.0,7746.0,6562.0,13184.0,1817.0,4817.0,4495.0,3761.0,6003.0,2021.0,10739.0,3415.0,15085.0,12701.0,2360.0,19508.0,26317.0,19182.0,13842.0,12572.0,1368.0,2669.0,1040.0,7018.0,1170433.0,1419710.537472
51217,2556.0,2925.0,6034.0,4247.0,1933.0,11470.0,16158.0,12089.0,2514.0,13951.0,8188.0,8084.0,6364.0,14727.0,2077.0,4343.0,4619.0,3466.0,4288.0,2577.0,11017.0,3347.0,13634.0,11536.0,2678.0,17585.0,25592.0,14543.0,14697.0,13876.0,1652.0,3562.0,1074.0,7230.0,1162488.0,1453375.849552
51218,2725.0,2164.0,5558.0,3471.0,1962.0,10968.0,16140.0,11079.0,3108.0,15146.0,7847.0,8291.0,5666.0,14027.0,1974.0,4499.0,3765.0,2943.0,4000.0,2441.0,9966.0,3505.0,13043.0,11473.0,1868.0,16628.0,24530.0,14944.0,11916.0,9778.0,1253.0,2827.0,770.0,6598.0,1113432.0,1447921.979397
51219,2423.0,1754.0,8177.0,5337.0,2278.0,10056.0,23738.0,12737.0,3375.0,12636.0,9613.0,10164.0,7192.0,15009.0,2378.0,5192.0,4749.0,2605.0,5644.0,3203.0,13549.0,4624.0,16993.0,11460.0,1938.0,17640.0,29867.0,18961.0,13572.0,13502.0,1224.0,3789.0,1100.0,8090.0,1184402.0,1544915.283096
51220,2786.0,2064.0,5983.0,2765.0,1743.0,9018.0,18956.0,10241.0,3105.0,13231.0,8288.0,7814.0,6281.0,16672.0,2421.0,4222.0,5496.0,2957.0,5523.0,1566.0,8426.0,3414.0,16038.0,9565.0,1799.0,15463.0,24691.0,13651.0,11913.0,11178.0,1290.0,1966.0,915.0,6290.0,1089436.0,1323610.186537
51221,2792.0,1996.0,6402.0,3722.0,2265.0,12847.0,19983.0,14574.0,3227.0,15987.0,9039.0,8680.0,7130.0,15216.0,2361.0,4161.0,5803.0,3805.0,6496.0,2220.0,13810.0,3591.0,17103.0,13776.0,2341.0,18299.0,26874.0,16619.0,14573.0,15140.0,1545.0,3147.0,954.0,7579.0,1290495.0,1586562.422958
51222,2690.0,2665.0,6902.0,4469.0,2030.0,10776.0,18236.0,14269.0,2879.0,15293.0,10422.0,9133.0,7446.0,15208.0,2460.0,5185.0,5525.0,3755.0,5676.0,2545.0,10665.0,3909.0,17693.0,13285.0,2704.0,20046.0,28130.0,19095.0,16020.0,14055.0,1602.0,3049.0,1249.0,8865.0,1302790.0,1525836.876768
51223,1963.0,1720.0,5065.0,4019.0,1901.0,11222.0,18312.0,12280.0,2705.0,14438.0,8991.0,9669.0,6230.0,13991.0,2165.0,4946.0,4108.0,4730.0,5610.0,2773.0,8873.0,3564.0,14488.0,12260.0,2027.0,17137.0,27054.0,13263.0,13416.0,12055.0,1531.0,2599.0,1118.0,8045.0,1160442.0,1357073.119598
