rh.aparc.curvind,rh_bankssts_curvind,rh_caudalanteriorcingulate_curvind,rh_caudalmiddlefrontal_curvind,rh_cuneus_curvind,rh_entorhinal_curvind,rh_fusiform_curvind,rh_inferiorparietal_curvind,rh_inferiortemporal_curvind,rh_isthmuscingulate_curvind,rh_lateraloccipital_curvind,rh_lateralorbitofrontal_curvind,rh_lingual_curvind,rh_medialorbitofrontal_curvind,rh_middletemporal_curvind,rh_parahippocampal_curvind,rh_paracentral_curvind,rh_parsopercularis_curvind,rh_parsorbitalis_curvind,rh_parstriangularis_curvind,rh_pericalcarine_curvind,rh_postcentral_curvind,rh_posteriorcingulate_curvind,rh_precentral_curvind,rh_precuneus_curvind,rh_rostralanteriorcingulate_curvind,rh_rostralmiddlefrontal_curvind,rh_superiorfrontal_curvind,rh_superiorparietal_curvind,rh_superiortemporal_curvind,rh_supramarginal_curvind,rh_frontalpole_curvind,rh_temporalpole_curvind,rh_transversetemporal_curvind,rh_insula_curvind,BrainSegVolNotVent,eTIV
51148,1.2,1.2,4.3,4.1,0.6,5.1,10.1,5.2,1.4,9.9,5.5,8.6,3.8,5.3,1.0,3.9,2.1,1.5,2.3,4.4,6.4,2.0,9.9,6.1,1.5,10.2,11.6,8.6,4.7,6.3,0.7,1.1,0.5,5.0,1064396.0,1347749.575347
51149,1.0,0.8,3.9,4.0,0.4,5.8,7.0,5.2,1.2,9.2,6.1,6.5,4.3,6.0,0.4,2.4,1.4,1.9,1.8,4.4,6.0,1.6,7.9,8.4,0.8,10.8,12.4,8.2,6.0,5.6,0.9,1.4,1.2,4.1,1067463.0,1343141.365853
51150,1.2,1.3,3.2,4.2,0.5,6.3,9.8,8.1,1.9,11.7,8.6,8.8,4.1,7.6,1.3,2.2,2.2,1.8,2.9,3.4,7.3,2.1,11.2,8.7,1.6,11.9,13.9,10.0,6.3,6.6,0.9,0.8,0.8,6.0,1205639.0,1552711.530618
51151,1.0,1.3,3.3,4.1,0.5,6.1,9.9,6.7,1.6,13.7,5.8,8.0,3.6,6.9,1.5,3.8,3.3,1.9,2.5,3.6,7.3,2.2,10.0,8.8,1.4,13.4,15.3,10.8,5.3,8.3,1.0,1.1,0.9,5.9,1405463.0,1673166.677344
51152,1.3,0.8,3.4,4.8,0.4,5.2,8.4,6.6,1.6,12.5,5.9,8.2,4.0,5.9,0.6,2.7,2.2,2.2,3.1,5.3,6.1,1.9,8.9,7.0,0.7,14.0,16.1,8.6,5.8,6.2,1.0,0.7,0.8,5.0,1191328.0,1574957.64795
51153,1.1,1.2,4.1,4.3,0.7,5.6,10.4,5.5,1.6,12.9,4.8,9.5,3.7,5.5,0.8,3.3,2.0,1.5,3.1,5.0,8.6,1.8,10.7,6.9,1.1,10.0,14.3,11.3,4.9,6.1,0.8,0.8,0.7,3.9,1247736.0,1576149.775912
51154,1.1,0.8,3.6,4.3,0.5,5.3,5.3,5.2,1.8,10.8,5.7,6.4,3.1,5.2,0.7,3.2,1.9,1.8,1.8,3.8,6.3,2.2,9.0,7.3,1.2,9.2,12.4,8.0,6.1,7.0,0.4,0.9,0.8,5.8,1115346.0,1441282.714064
51155,1.1,1.5,3.4,3.8,0.5,5.7,9.3,5.9,1.6,12.1,5.5,8.1,3.3,5.3,0.9,3.1,2.2,1.5,2.7,4.0,6.7,2.5,11.2,6.7,0.9,14.5,11.7,8.5,6.2,5.9,0.7,1.0,0.6,5.7,1273037.0,1574435.066136
51156,1.2,1.0,3.9,4.3,0.6,4.6,9.0,5.0,2.0,10.2,5.6,8.7,4.7,4.6,0.8,2.3,1.7,1.5,2.4,3.6,5.6,1.8,7.3,6.8,0.9,10.3,13.0,8.9,4.9,6.3,0.6,1.1,0.5,4.1,1266072.0,1622414.919128
51159,1.3,0.9,3.2,4.3,0.7,5.2,7.7,6.5,2.1,14.2,7.1,7.7,4.3,7.0,1.0,2.8,3.4,2.0,2.6,4.2,7.8,2.3,8.2,10.6,1.2,13.1,16.5,8.1,5.9,7.0,1.1,1.3,0.7,5.0,1213603.0,1523366.377079
51160,0.8,1.0,5.2,3.4,2.2,3.2,14.0,3.2,1.9,12.6,5.3,8.2,2.6,4.4,1.4,2.8,3.1,1.3,2.6,2.6,12.2,1.5,9.2,6.6,0.9,11.0,13.1,12.9,4.8,5.3,0.9,1.5,0.8,4.0,934856.0,1156173.598654
51161,1.3,1.4,4.3,4.3,1.4,4.3,14.8,5.6,1.8,11.7,5.8,7.2,3.8,8.4,0.8,2.8,2.2,2.5,2.9,4.7,8.2,2.1,10.1,7.2,1.9,14.5,15.4,13.7,6.5,7.5,1.1,1.2,0.6,5.2,1235968.0,1444360.746732
51162,0.7,1.3,2.7,3.5,0.9,5.6,9.0,7.7,1.2,8.6,6.3,4.5,3.7,6.1,0.5,2.0,2.4,1.8,2.8,2.3,7.0,2.0,7.0,7.1,1.3,12.3,15.8,10.4,5.3,6.0,1.2,2.0,0.6,3.9,990531.0,1162877.90221
51163,1.4,0.9,3.7,3.8,2.1,4.5,12.2,5.9,1.7,11.9,4.6,7.1,4.8,7.0,0.8,2.4,2.1,1.7,2.6,3.3,7.1,2.6,8.6,7.8,1.2,13.8,14.8,8.3,5.3,7.3,0.8,2.0,1.0,7.9,1340872.0,1460131.17107
51164,0.7,0.7,4.6,3.2,0.8,4.8,9.4,4.9,1.9,12.7,6.3,7.3,4.7,4.4,0.7,2.5,1.9,2.0,3.5,2.4,7.6,1.9,10.0,9.7,0.8,11.1,14.9,11.4,6.0,6.2,1.2,1.6,0.5,4.1,1016688.0,1290024.50655
51165,1.2,1.3,3.9,4.6,2.0,6.6,11.2,5.8,1.2,16.8,5.7,7.4,3.1,4.8,1.3,2.0,2.0,2.3,1.9,4.4,8.4,1.6,8.8,8.2,1.1,13.0,16.7,14.2,5.0,7.6,1.4,1.2,0.4,8.9,1061746.0,1339146.354523
51166,1.7,0.6,6.0,4.8,0.9,5.9,12.9,5.0,2.0,12.5,6.2,9.4,5.1,6.9,0.9,2.9,1.9,1.7,1.6,4.3,10.4,2.7,12.8,10.0,1.4,13.9,18.8,16.1,7.7,8.8,1.1,0.8,0.7,4.1,1009505.0,1289047.740693
51167,1.1,1.3,4.3,3.4,1.5,4.4,8.9,6.8,2.2,12.4,6.3,6.9,4.7,6.1,1.8,3.0,2.0,1.7,2.2,4.3,6.3,2.5,7.6,6.3,1.0,12.6,14.9,10.0,4.8,5.2,1.1,1.7,0.9,4.3,1219938.0,1372262.339749
51168,0.8,1.1,4.1,3.0,0.8,5.0,10.2,6.2,2.0,9.1,6.7,5.9,5.7,6.4,0.7,2.1,1.9,1.6,2.7,2.3,7.7,1.7,7.7,5.6,1.2,11.2,11.9,7.6,4.9,4.5,0.9,1.9,0.5,4.9,1295530.0,1411853.350909
51169,0.6,1.3,4.3,3.9,0.9,4.2,9.7,7.6,2.3,11.7,5.9,7.1,3.8,7.2,0.6,2.2,2.3,1.3,3.5,2.4,7.3,2.5,8.8,7.1,1.3,11.1,14.8,10.7,6.4,7.5,1.3,2.3,0.4,5.6,1082574.0,1314349.190912
51170,0.9,0.5,2.4,4.9,2.5,5.9,7.1,4.3,2.1,9.5,3.8,6.6,2.7,4.1,0.9,1.5,1.6,1.6,1.7,3.6,5.5,1.2,5.4,6.1,0.6,9.0,8.5,8.1,5.1,4.9,1.1,0.9,0.4,5.1,955373.0,1238204.146945
51171,1.4,1.0,2.3,3.4,0.6,5.5,11.2,7.4,1.1,12.5,4.8,5.7,4.6,6.5,0.6,1.9,2.2,1.9,4.2,2.5,7.2,2.1,5.8,6.1,0.7,10.6,11.5,12.2,5.1,5.2,1.0,1.1,0.5,2.7,1195381.0,1418248.884404
51172,0.8,1.7,3.8,4.0,1.8,5.4,14.1,6.5,3.2,12.9,5.4,8.0,5.0,5.0,0.7,2.1,2.4,2.0,2.4,3.0,6.6,2.5,7.5,7.7,2.3,12.1,13.7,11.0,7.0,6.8,1.3,0.8,0.6,5.8,1224424.0,1499017.503212
51173,0.6,0.8,3.4,3.7,0.8,5.1,11.7,6.6,2.2,11.5,3.5,5.6,2.9,6.3,0.9,4.4,2.3,1.6,2.1,3.1,7.2,2.7,6.5,7.8,0.6,10.1,12.2,10.8,6.0,7.3,1.1,1.2,0.6,5.5,939210.0,1358203.826636
51174,0.9,0.7,2.5,3.7,1.7,5.8,8.5,5.2,1.9,12.1,6.9,8.1,2.7,4.3,1.3,2.4,2.4,1.2,2.2,2.7,7.0,1.7,8.1,6.9,1.3,7.6,10.9,6.9,4.8,5.8,1.2,1.1,0.2,3.8,917840.0,1346991.947213
51175,1.0,0.6,3.2,3.6,0.2,5.5,13.5,5.6,1.5,14.1,6.5,9.4,3.9,6.7,1.3,3.1,3.4,1.7,3.2,2.7,7.0,1.6,9.8,7.7,1.1,11.3,16.1,13.8,5.8,8.8,1.2,0.8,0.7,6.5,1035128.0,1097395.913034
51176,0.8,0.0,2.3,1.6,2.0,4.5,9.7,4.3,1.5,5.5,5.5,2.6,1.4,4.5,0.4,2.6,2.7,1.5,4.1,1.6,7.9,2.1,9.1,8.6,0.0,10.5,6.3,9.6,5.1,4.7,1.4,1.0,1.0,3.7,826062.0,1289165.903679
51177,1.0,1.1,3.1,4.0,1.5,5.7,12.1,7.8,2.4,13.0,4.2,6.6,5.9,7.7,0.9,2.5,1.4,2.0,2.0,3.0,7.5,2.1,7.5,7.1,1.1,10.7,11.3,11.0,5.5,5.3,1.0,1.1,0.5,4.0,1199523.0,1503588.649026
51178,0.9,0.9,3.1,3.1,0.8,5.6,10.3,7.7,2.1,9.1,4.4,5.8,3.4,5.9,0.9,2.1,1.9,1.5,2.3,2.1,5.8,2.0,6.2,5.0,0.8,10.9,11.8,10.1,5.4,5.3,1.3,1.1,0.4,6.1,1167515.0,1334073.838735
51179,1.0,1.3,2.6,3.2,0.9,5.0,13.4,8.2,2.6,11.6,6.8,6.9,4.2,6.7,0.8,2.0,2.3,2.0,3.5,2.0,8.5,2.4,7.1,7.5,1.0,12.3,13.7,11.5,6.1,6.6,1.4,1.1,0.7,4.4,1071076.0,1370926.723285
51180,1.1,0.9,4.4,2.1,1.2,4.7,10.0,5.2,2.1,7.9,4.7,5.7,3.0,5.4,0.8,2.0,2.5,1.7,1.6,1.3,6.7,2.4,6.1,5.5,1.1,9.2,11.7,10.0,5.4,4.9,0.6,0.9,0.9,3.2,1112813.0,1249853.25692
51181,1.0,1.8,3.5,3.2,0.9,5.5,12.0,4.3,1.8,15.2,4.4,7.8,4.6,4.4,1.0,3.0,1.7,1.7,2.9,2.4,8.1,2.3,8.8,8.6,1.8,14.5,15.9,11.5,5.7,6.6,1.2,1.1,0.6,4.7,1227125.0,1350296.863614
51182,0.7,1.0,3.0,3.0,0.8,4.2,6.8,3.3,1.5,9.9,7.0,6.1,4.3,5.5,0.9,2.3,2.2,1.9,3.5,2.9,7.0,1.5,7.1,6.2,0.9,8.4,12.1,8.4,6.6,5.7,1.1,0.9,0.7,5.4,986822.0,1129215.293165
51183,1.0,1.1,3.9,4.1,0.9,5.9,9.7,5.5,2.4,11.0,5.3,6.3,4.3,4.9,0.7,2.6,3.0,1.8,1.7,3.0,9.3,1.8,7.9,7.9,1.4,13.6,15.5,10.6,6.0,5.9,1.1,2.2,0.7,3.5,1030626.0,1205427.065264
51184,0.9,0.8,3.3,3.7,1.7,4.1,7.8,4.2,1.2,11.1,4.4,8.6,2.7,4.1,0.8,1.8,1.4,1.1,2.5,3.0,5.5,1.4,6.4,7.3,0.8,8.5,11.4,9.0,5.3,5.7,1.1,1.5,0.8,4.4,1046391.0,1288038.950098
51185,0.9,0.7,3.1,3.9,1.3,5.4,8.7,5.1,2.2,13.4,5.8,8.2,2.8,4.7,0.9,2.5,2.2,1.4,3.7,3.4,8.3,2.1,7.3,6.9,1.3,11.9,13.1,10.7,5.6,5.5,0.9,1.3,0.5,4.9,1125064.0,1337390.561038
51186,0.7,1.2,4.9,4.5,0.5,3.1,9.3,2.7,1.7,8.0,5.0,5.4,4.7,3.2,1.5,4.0,2.0,1.5,3.0,1.9,7.4,1.7,9.0,7.7,1.0,9.4,16.5,10.6,5.2,4.5,0.9,1.8,0.3,4.6,885985.0,825214.244293
51187,1.5,0.9,4.6,3.9,1.3,4.9,9.0,4.6,1.6,11.1,6.1,8.7,3.8,6.0,1.2,1.9,2.2,1.7,2.6,3.1,7.4,1.8,10.4,8.0,1.2,9.0,15.1,11.5,7.4,7.1,0.7,2.4,0.7,5.4,1095100.0,1195461.313391
51188,0.8,0.8,2.4,3.2,1.1,3.1,7.8,3.1,1.4,10.8,4.3,6.2,3.9,4.2,0.9,1.8,1.6,1.1,2.9,3.1,5.7,1.5,5.7,5.8,0.8,8.3,10.1,9.7,4.1,4.5,0.5,2.0,0.3,3.4,995062.0,1171520.054033
51189,0.5,1.2,4.3,4.6,1.0,3.2,9.5,6.9,1.7,11.9,5.1,6.6,4.6,5.8,1.0,3.2,2.4,1.4,2.2,3.5,6.6,1.6,8.7,7.6,1.2,10.4,13.9,10.6,5.0,4.5,1.4,1.9,0.4,4.2,1143106.0,1378194.300846
51190,1.4,1.2,2.4,4.0,0.8,6.9,7.0,6.1,3.8,8.3,5.0,5.8,3.6,4.7,0.7,2.6,1.5,2.0,1.9,3.2,9.0,2.1,5.8,9.1,1.1,8.9,12.9,11.8,5.9,7.1,0.6,3.1,0.5,3.4,954407.0,1314633.93156
51191,1.2,0.7,4.0,4.8,0.9,5.2,7.9,5.6,1.6,10.4,3.5,6.8,4.2,4.3,0.7,2.8,2.4,1.3,2.7,2.8,6.2,1.6,8.3,7.7,0.6,12.6,12.5,10.7,4.5,3.9,1.8,1.2,0.2,4.1,919833.0,1192702.034894
51192,0.7,1.3,4.3,3.3,1.1,4.3,8.4,6.0,1.4,8.8,5.6,6.6,4.7,6.2,0.5,3.0,3.1,1.6,2.7,2.6,5.9,1.9,7.7,6.6,0.8,11.3,14.0,10.6,5.9,6.8,1.4,0.6,0.5,3.8,1047511.0,1257445.987959
51193,0.6,1.6,3.3,4.4,0.7,4.4,13.1,5.1,1.4,14.1,6.1,7.4,6.1,7.1,1.1,2.9,2.1,3.2,1.5,3.8,6.6,2.8,7.9,8.5,1.2,12.3,16.3,13.4,4.7,6.0,1.1,2.0,0.4,3.7,1091236.0,1329890.470639
51194,1.2,0.8,3.0,4.0,2.6,5.1,12.3,8.2,2.5,15.3,5.1,9.7,4.3,7.1,0.8,1.7,2.1,2.2,2.2,4.8,7.3,1.7,7.1,5.9,1.7,13.6,12.4,9.0,7.1,4.4,1.2,1.4,1.0,3.2,1267623.0,1554026.393932
51195,1.3,0.7,4.1,3.5,1.5,4.4,7.8,6.1,2.1,13.1,6.7,6.9,3.3,5.6,0.7,2.1,2.9,1.1,2.5,2.6,10.6,1.4,9.3,8.3,0.6,10.7,12.1,12.3,6.9,7.7,1.1,1.4,0.7,4.8,926468.0,1395421.191207
51196,1.0,0.9,4.7,4.7,1.7,4.3,12.0,8.7,2.5,12.3,4.1,9.3,3.9,6.5,1.7,2.8,2.7,1.7,3.3,4.1,7.8,2.4,7.1,8.2,1.5,13.9,14.4,13.5,8.2,8.3,1.1,1.3,0.8,4.4,1090033.0,1270688.577754
51197,0.8,0.8,3.0,3.6,1.1,5.5,8.2,4.4,2.4,12.9,3.5,6.2,4.1,4.5,0.4,1.7,2.4,1.4,1.8,3.2,6.5,1.7,6.8,7.0,0.5,9.2,12.2,9.9,4.8,6.3,1.2,1.7,0.5,3.6,1015452.0,1261535.169967
51198,1.0,1.6,2.4,4.5,0.9,5.0,14.5,8.9,2.6,14.7,5.9,8.8,8.3,9.8,0.6,2.0,2.5,1.8,2.6,2.5,7.0,1.6,7.2,8.5,1.0,16.0,11.6,12.7,4.7,8.5,1.8,1.0,0.8,4.3,1105333.0,1282739.020271
51199,1.0,0.8,3.6,2.8,1.9,5.5,8.7,6.4,1.5,11.6,6.1,6.7,3.4,6.2,0.6,2.0,3.1,2.2,2.5,1.5,8.4,1.5,9.6,6.7,0.7,9.7,10.9,9.4,6.2,5.7,1.3,1.8,0.7,4.8,938334.0,1385399.44774
51201,2.1,1.0,3.2,4.0,0.7,5.9,8.8,6.7,1.9,11.2,6.8,6.7,4.8,8.5,0.8,2.4,2.1,2.5,2.7,2.9,7.4,2.6,6.9,8.3,1.0,14.8,14.0,9.1,6.0,8.3,0.8,1.0,0.5,5.5,1214605.0,1556612.398554
51202,2.0,0.8,3.3,3.7,0.8,4.9,7.6,5.7,2.3,10.4,5.0,6.1,4.7,5.3,0.7,1.8,1.6,1.6,2.9,3.5,5.4,1.4,5.9,6.4,1.0,11.2,12.4,8.7,5.0,4.9,0.8,1.0,0.4,4.3,1291779.0,1492756.320888
51203,0.9,0.7,2.6,3.2,0.6,4.3,8.0,4.1,1.4,9.7,4.0,6.7,3.4,4.0,0.8,2.0,1.5,1.6,2.0,3.9,5.5,1.5,6.0,5.5,1.0,9.4,9.4,6.2,4.2,4.3,1.1,1.0,0.4,4.3,1109230.0,1338491.215304
51204,1.0,1.0,2.3,3.2,0.5,3.4,6.1,5.0,1.2,10.1,4.9,6.5,3.7,5.7,0.5,1.6,1.3,1.1,1.8,2.2,4.7,1.8,5.6,5.5,0.7,8.6,9.9,6.8,4.7,4.7,0.7,1.0,0.4,2.7,995371.0,1131659.418132
51205,1.4,1.1,2.8,3.3,1.0,6.0,7.6,6.2,2.2,10.0,5.6,9.4,3.6,6.5,1.3,2.0,1.9,2.3,3.7,3.6,4.2,2.1,5.7,6.4,1.1,15.9,12.8,5.1,4.7,3.0,1.1,0.9,0.5,5.5,1193626.0,1503802.695327
51206,1.7,1.0,3.2,3.7,0.9,5.5,8.3,6.2,2.1,10.4,7.1,8.1,3.3,6.3,0.8,2.3,2.0,1.5,2.9,3.6,7.3,2.2,7.7,8.5,1.1,12.1,14.5,7.9,6.0,5.2,0.9,1.2,0.6,4.3,1433027.0,1799717.318214
51207,1.4,0.8,3.5,3.6,0.5,5.1,9.8,6.2,1.7,8.9,5.7,7.0,3.8,5.7,0.7,2.4,2.0,1.4,3.0,3.1,6.3,2.2,7.2,5.3,0.8,12.1,11.1,7.5,5.0,4.6,1.2,1.6,0.5,4.2,1067593.0,1242646.979091
51208,0.3,0.8,1.9,2.2,0.5,3.6,7.1,3.8,1.0,7.0,3.4,3.8,3.2,3.9,0.7,1.7,1.5,1.1,1.9,1.9,3.9,1.7,4.9,4.4,0.5,6.9,9.2,6.8,3.4,4.2,0.8,0.8,0.4,2.4,980920.0,1306403.357278
51209,1.2,1.0,5.7,4.0,0.7,5.1,13.9,7.1,1.9,11.6,4.9,6.3,4.9,8.2,0.9,3.1,2.4,1.7,2.2,2.8,10.2,2.2,10.5,6.8,0.9,15.9,15.7,12.2,7.3,7.8,1.0,1.3,0.7,4.3,1128815.0,1424547.381835
51210,1.1,2.0,3.3,4.2,1.5,5.1,8.3,4.9,1.6,9.7,4.8,7.1,4.1,4.8,1.0,2.1,2.2,1.4,2.2,3.6,6.1,2.5,7.7,7.4,1.2,10.9,11.1,9.5,3.9,4.8,1.6,0.8,0.5,3.5,1196529.0,1507440.6783
51211,1.3,0.7,5.0,4.3,1.4,7.2,12.6,7.9,2.1,12.2,6.9,8.8,4.1,7.1,0.9,3.7,2.8,1.7,3.8,4.7,9.0,4.0,11.0,10.4,0.7,14.2,15.3,11.0,6.9,10.1,0.7,2.1,0.9,5.0,1169086.0,1447782.671456
51212,0.9,1.8,4.2,4.1,1.4,6.2,11.5,7.4,2.0,11.7,4.9,7.1,6.2,5.8,1.2,2.7,2.8,2.1,3.1,2.9,6.2,2.5,10.3,9.4,0.8,12.5,10.2,11.2,5.9,6.5,0.7,1.6,0.7,3.3,1230895.0,1597707.075207
51213,0.5,0.7,2.2,3.1,1.2,5.9,9.4,4.2,2.9,11.6,2.8,5.5,4.0,6.9,1.0,3.5,1.6,1.6,2.4,1.9,14.3,1.5,8.5,6.0,0.6,5.5,10.2,16.6,5.7,13.2,0.6,1.8,0.8,2.1,762465.0,1307391.132441
51214,1.3,1.0,2.1,3.7,0.7,5.1,7.9,5.2,1.1,12.1,5.4,7.3,4.9,7.2,0.9,2.4,1.8,1.7,3.3,2.5,4.8,1.6,7.2,4.4,0.8,14.3,15.3,5.5,4.9,4.4,1.1,0.9,0.5,4.2,1227347.0,1423140.944214
51215,1.4,2.0,3.7,4.5,1.1,6.2,10.7,7.9,2.0,9.8,6.8,8.1,4.8,8.9,1.1,3.6,2.2,2.1,3.2,3.7,8.3,2.5,10.1,7.6,1.5,12.5,16.5,10.5,8.1,7.1,0.8,1.7,1.0,4.3,1230300.0,1557140.276755
51216,1.0,1.5,3.3,3.7,0.6,5.0,10.0,5.9,1.5,7.5,6.6,6.6,4.3,4.6,0.9,2.0,1.8,1.9,2.8,3.0,6.1,2.0,6.7,6.9,1.3,11.5,12.6,9.8,5.8,5.7,1.1,1.6,0.5,3.4,1170433.0,1419710.537472
51217,1.2,1.7,2.4,3.4,0.7,6.1,7.7,5.8,1.4,8.3,4.2,6.2,3.9,5.1,0.7,1.9,2.1,1.4,1.6,2.9,5.5,1.8,5.7,5.8,1.5,9.7,11.0,7.3,4.8,6.7,1.3,1.2,0.5,3.6,1162488.0,1453375.849552
51218,1.1,0.8,2.3,3.0,0.6,4.7,6.2,4.4,1.5,9.9,5.0,6.0,3.2,4.5,0.8,1.6,1.4,1.4,1.6,2.2,4.3,1.8,5.6,5.1,0.8,8.2,9.6,6.9,3.5,4.1,1.2,0.8,0.3,3.2,1113432.0,1447921.979397
51219,1.2,0.6,4.7,2.8,1.4,6.1,11.7,8.5,1.6,9.3,7.4,7.8,3.8,6.0,0.7,2.7,2.3,1.3,2.4,3.5,6.8,2.4,7.4,6.7,2.0,10.0,13.0,10.3,5.6,5.4,0.9,1.5,0.6,3.9,1184402.0,1544915.283096
51220,1.2,1.1,2.8,2.5,0.8,5.1,8.2,5.5,1.7,9.4,6.1,6.2,3.3,6.3,1.8,2.3,2.3,1.8,2.8,2.0,5.4,1.6,8.1,5.0,1.1,9.5,10.6,7.3,4.0,5.6,1.1,0.9,0.5,3.4,1089436.0,1323610.186537
51221,0.9,1.0,2.8,3.2,1.0,6.0,8.5,7.6,1.7,10.9,6.5,7.1,4.3,6.1,1.1,1.9,2.6,1.5,3.0,2.5,6.9,1.9,10.3,7.0,1.3,10.8,12.2,9.2,5.3,7.3,1.0,1.3,0.5,4.4,1290495.0,1586562.422958
51222,1.2,1.2,3.2,3.6,0.6,5.4,8.0,6.8,1.4,10.1,6.8,7.2,4.4,6.2,0.9,2.3,2.2,1.8,2.5,2.8,5.8,2.3,8.1,7.6,1.2,11.8,12.4,10.6,6.5,7.5,0.9,1.3,0.7,3.8,1302790.0,1525836.876768
51223,0.8,0.6,2.4,2.6,0.6,4.5,7.7,5.3,1.2,8.4,4.9,6.5,4.9,4.7,1.2,2.2,1.6,2.0,2.2,3.1,4.2,1.5,6.0,5.8,0.7,9.6,10.7,6.2,4.1,5.0,1.1,0.6,0.4,2.9,1160442.0,1357073.119598
51224,1.1,1.2,3.1,3.8,0.7,5.5,7.9,5.5,1.8,9.6,7.4,7.3,3.8,5.3,0.6,1.9,2.1,1.4,2.7,2.8,4.9,1.9,6.9,7.3,1.3,10.9,9.2,7.2,5.5,5.5,0.8,1.0,0.6,4.8,1283522.0,1585169.807986
51225,1.0,0.7,2.2,3.8,0.8,4.3,10.2,5.5,1.4,9.0,4.8,8.0,3.5,6.2,0.9,1.7,1.6,1.6,1.9,3.4,6.5,2.6,5.9,7.1,0.9,11.4,10.6,10.2,5.2,5.9,1.0,1.0,0.5,4.0,1104933.0,1359440.565858
51226,0.9,1.0,2.7,2.7,0.7,5.6,8.5,6.8,1.3,8.8,7.1,5.9,4.2,5.0,0.9,2.3,2.2,1.5,3.1,2.7,5.9,2.1,7.1,5.7,1.0,9.6,11.6,8.5,4.5,5.5,0.8,1.6,0.5,3.8,1100458.0,1289265.270907
51227,1.2,1.8,4.9,4.5,0.8,6.3,16.1,4.7,2.5,13.8,7.3,10.5,3.9,7.1,1.6,3.2,2.4,2.9,3.0,4.0,12.1,2.4,12.0,9.8,1.3,15.3,18.6,15.9,9.6,9.4,1.0,1.9,1.0,4.5,1249871.0,1636933.257785
51228,1.1,2.0,4.9,4.2,0.6,4.7,8.2,5.8,1.4,10.0,6.0,4.8,4.1,5.5,0.7,2.6,2.4,2.0,2.1,3.5,5.8,2.2,7.5,4.6,1.4,15.6,15.5,6.1,6.5,5.6,1.2,1.2,0.8,4.5,1147139.0,1359900.991435
51229,1.0,0.7,3.2,4.3,1.2,5.4,8.6,6.0,1.8,10.0,5.7,7.8,4.2,5.4,0.7,2.5,2.4,1.7,2.7,3.1,6.6,2.2,7.4,6.8,1.3,11.1,13.5,8.6,5.0,6.3,0.9,1.1,0.4,3.5,1222423.0,1536302.117411
51230,1.1,1.0,3.6,3.8,0.7,5.0,7.6,4.7,1.5,9.9,8.6,7.0,3.5,5.5,1.0,1.7,1.9,1.6,2.4,2.9,6.3,2.4,6.9,7.6,1.3,10.3,10.7,8.7,4.9,5.7,0.7,0.8,0.6,4.2,1107479.0,1428037.419014
51231,1.2,0.7,3.7,3.6,1.2,5.5,12.3,5.6,1.6,10.1,4.9,8.0,3.5,6.1,0.9,1.8,1.6,1.9,2.0,3.2,5.4,1.5,6.3,7.0,1.2,11.1,11.4,6.9,4.5,4.5,0.6,1.0,0.6,3.2,1280127.0,1468966.567762
51234,1.1,1.1,2.2,2.9,0.6,4.9,9.4,7.0,1.8,9.0,7.8,5.3,3.8,5.3,0.6,2.3,1.2,1.3,1.5,2.3,4.8,1.9,6.3,6.5,1.0,11.6,11.0,8.1,4.8,5.9,1.1,1.3,0.5,4.4,1145346.0,1334385.386539
51235,0.9,1.0,3.9,4.2,0.6,5.5,6.9,4.5,1.3,10.6,4.4,9.2,4.3,4.8,0.8,2.0,2.3,1.2,3.1,3.7,6.0,2.3,6.4,6.1,1.1,12.5,13.5,5.9,6.8,3.9,0.8,1.2,0.6,5.5,1344081.0,1609474.030641
51236,1.2,1.3,1.9,3.0,1.1,3.7,9.4,6.4,1.5,9.5,4.0,5.9,3.7,5.9,0.4,2.3,1.8,1.4,2.7,2.9,5.2,2.2,6.1,5.0,0.8,10.8,11.5,7.4,5.4,6.7,1.1,1.1,0.5,3.3,1128747.0,1355131.577322
51237,0.8,1.0,3.2,3.8,0.3,5.1,8.4,4.5,1.8,9.5,5.4,6.3,3.0,4.7,0.7,2.3,2.1,1.8,2.5,3.0,5.3,2.0,6.5,5.7,1.4,11.2,10.8,7.5,5.0,6.2,1.0,0.9,0.5,3.7,1200922.0,1563054.222162
51238,1.2,1.2,6.4,3.9,1.2,6.8,10.2,8.1,1.5,14.0,6.0,10.3,5.2,8.5,2.0,3.9,2.3,1.9,4.7,4.0,10.4,3.0,13.4,9.6,0.9,16.9,20.0,11.6,7.7,8.5,0.8,2.0,0.7,5.6,1277741.0,1646278.213942
51239,0.9,0.9,3.2,3.4,0.8,6.7,9.8,7.4,1.6,14.0,7.6,7.4,3.9,7.4,1.0,2.4,1.8,2.0,2.1,3.8,8.5,2.1,8.4,7.2,1.0,14.0,15.1,9.6,5.2,7.1,1.3,1.7,0.6,3.8,1307639.0,1562530.245548
51240,1.2,0.9,3.0,3.8,1.0,6.3,9.3,4.9,1.8,11.0,6.8,6.7,3.6,4.2,0.7,2.6,1.5,1.5,1.8,3.0,4.6,2.1,6.5,6.9,0.9,10.9,11.5,8.0,5.1,4.6,0.8,1.5,0.5,4.1,1224492.0,1537907.085291
